mqc_id	SNPClass	Sample	TgtRegionSize	TN	FN	TP	FP	Fscore	Sensitivity-Recall	Specificity	FDR	PPV	Precision	AltId	CmpFootprint	AllVarMeanDP	CovBin	Aligner	SNVCaller
UG1_ANA0-HG002_DBC0_0-sent-sentdug-INS_gt50	INS_gt50	UG1_ANA0-HG002_DBC0_0	2799325643.0	2799325606.0	33.0	4.0	261.0	0.026490066225165563	0.10810810810810811	0.9999999067632664	0.9849056603773585	0.015094339622641506	0.01509433962264151	HG002	ultima	-1	-2	sent	sentdug
UG1_ANA0-HG002_DBC0_0-sent-sentdug-DEL_50	DEL_50	UG1_ANA0-HG002_DBC0_0	2799325643.0	2799143260.0	6556.0	175827.0	26275.0	0.9146104529435478	0.9640536672825867	0.9999906132873799	0.13000860951400778	0.8699913904859922	0.8699913904859922	HG002	ultima	-1	-2	sent	sentdug
UG1_ANA0-HG002_DBC0_0-sent-sentdug-DEL_gt50	DEL_gt50	UG1_ANA0-HG002_DBC0_0	2799325643.0	2799325612.0	30.0	1.0	467.0	0.004008016032064129	0.03225806451612903	0.9999998331741331	0.9978632478632479	0.002136752136752129	0.002136752136752137	HG002	ultima	-1	-2	sent	sentdug
UG1_ANA0-HG002_DBC0_0-sent-sentdug-Indel_50	Indel_50	UG1_ANA0-HG002_DBC0_0	2799325643.0	2799307646.0	216.0	17781.0	1705.0	0.9487501000453539	0.9879979996666111	0.9999993909211929	0.08749871702760957	0.9125012829723904	0.9125012829723904	HG002	ultima	-1	-2	sent	sentdug
UG1_ANA0-HG002_DBC0_0-sent-sentdug-Indel_gt50	Indel_gt50	UG1_ANA0-HG002_DBC0_0	2799325643.0	2799324802.0	15.0	826.0	332.0	0.8264132066033018	0.9821640903686087	0.9999998813999861	0.2867012089810017	0.7132987910189983	0.7132987910189983	HG002	ultima	-1	-2	sent	sentdug
UG1_ANA0-HG002_DBC0_0-sent-sentdug-All	All	UG1_ANA0-HG002_DBC0_0	2799325643.0	2795625890.0	20591.0	3679162.0	260344.0	0.963224836335566	0.9944344933296898	0.999906883192587	0.0660854432002388	0.9339145567997612	0.9339145567997612	HG002	ultima	-1	-2	sent	sentdug
UG1_ANA0-HG003_DBC0_0-sent-sentdug-SNPts	SNPts	UG1_ANA0-HG003_DBC0_0	2528531102.0	2526277164.0	20563.0	2233375.0	4337.0	0.9944563801720971	0.9908768564175234	0.9999982832475327	0.0019381403862516714	0.9980618596137484	0.9980618596137484	HG003	wgsHC	-1	-2	sent	sentdug
UG1_ANA0-HG003_DBC0_0-sent-sentdug-SNPtv	SNPtv	UG1_ANA0-HG003_DBC0_0	2528531102.0	2527459819.0	12163.0	1059120.0	4473.0	0.9922075099443715	0.9886463240805651	0.9999982302420596	0.004205556072670655	0.9957944439273293	0.9957944439273293	HG003	wgsHC	-1	-2	sent	sentdug
UG1_ANA0-HG003_DBC0_0-sent-sentdug-INS_50	INS_50	UG1_ANA0-HG003_DBC0_0	2528531102.0	2528304126.0	26804.0	200172.0	6924.0	0.9222986048397501	0.881908219371211	0.9999972614129105	0.033433769845868586	0.9665662301541315	0.9665662301541315	HG003	wgsHC	-1	-2	sent	sentdug
UG1_ANA0-HG003_DBC0_0-sent-sentdug-INS_gt50	INS_gt50	UG1_ANA0-HG003_DBC0_0	2528531102.0	2528531101.0	0.0	1.0	1.0	0.6666666666666666	1.0	0.9999999996045135	0.5	0.5	0.5	HG003	wgsHC	-1	-2	sent	sentdug
UG1_ANA0-HG003_DBC0_0-sent-sentdug-DEL_50	DEL_50	UG1_ANA0-HG003_DBC0_0	2528531102.0	2528287332.0	46014.0	197756.0	2212.0	0.8913187511549607	0.8112401033761333	0.9999991251002065	0.011061769883181308	0.9889382301168187	0.9889382301168187	HG003	wgsHC	-1	-2	sent	sentdug
UG1_ANA0-HG003_DBC0_0-sent-sentdug-DEL_gt50	DEL_gt50	UG1_ANA0-HG003_DBC0_0	2528531102.0	2528531102.0	0.0	0.0	10.0			0.9999999960451347	1.0	0.0	0.0	HG003	wgsHC	-1	-2	sent	sentdug
