Sample	SNPClass	Sample	TgtRegionSize	TN	FN	TP	FP	Fscore	Sensitivity-Recall	Specificity	FDR	PPV	Precision	AltId	CmpFootprint	AllVarMeanDP	CovBin	Aligner	SNVCaller
Ods5xUds15x_HG006_sup-PAY77227_0-ont-sentdhuo-Indel_gt50	Indel_gt50	Ods5xUds15x_HG006_sup-PAY77227_0	331588110.0	331588089.0	1.0	20.0	0.0	0.975609756097561	0.9523809523809523	1.0	0.0	1.0	1.0	HG006	giabHC_x_ultima_x_clinvar	-1.0	-2.0	ont	sentdhuo
Ods5xUds15x_HG006_sup-PAY77227_0-ont-sentdhuo-SNPts	SNPts	Ods5xUds15x_HG006_sup-PAY77227_0	331588110.0	331336505.0	13256.0	238349.0	102.0	0.9727418907226928	0.9473142425627472	0.9999996921559591	0.0004277608397532407	0.9995722391602467	0.9995722391602467	HG006	giabHC_x_ultima_x_clinvar	-1.0	-2.0	ont	sentdhuo
Ods5xUds15x_HG006_sup-PAY77227_0-ont-sentdhuo-SNPtv	SNPtv	Ods5xUds15x_HG006_sup-PAY77227_0	331588110.0	331475840.0	6692.0	105578.0	57.0	0.9690277873385191	0.9403936937739378	0.9999998280417958	0.0005395938846026411	0.9994604061153973	0.9994604061153973	HG006	giabHC_x_ultima_x_clinvar	-1.0	-2.0	ont	sentdhuo
Ods5xUds5x_HG006_sup-PAY77227_0-ont-sentdhuo-All	All	Ods5xUds5x_HG006_sup-PAY77227_0	331588110.0	331189020.0	43647.0	355443.0	705.0	0.941274141396487	0.8906336916485004	0.9999978713107721	0.0019795141345732674	0.9980204858654267	0.9980204858654267	HG006	giabHC_x_ultima_x_clinvar	-1.0	-2.0	ont	sentdhuo
Ods5xUds5x_HG006_sup-PAY77227_0-ont-sentdhuo-DEL_50	DEL_50	Ods5xUds5x_HG006_sup-PAY77227_0	331588110.0	331570348.0	4900.0	12862.0	158.0	0.8356831914755376	0.7241301655219007	0.9999995234799322	0.012135176651305684	0.9878648233486943	0.9878648233486943	HG006	giabHC_x_ultima_x_clinvar	-1.0	-2.0	ont	sentdhuo
Ods5xUds5x_HG006_sup-PAY77227_0-ont-sentdhuo-DEL_gt50	DEL_gt50	Ods5xUds5x_HG006_sup-PAY77227_0	331588110.0	331588110.0	0.0	0.0	1.0			0.9999999969842104	1.0	0.0	0.0	HG006	giabHC_x_ultima_x_clinvar	-1.0	-2.0	ont	sentdhuo
Ods5xUds5x_HG006_sup-PAY77227_0-ont-sentdhuo-INS_50	INS_50	Ods5xUds5x_HG006_sup-PAY77227_0	331588110.0	331571448.0	4565.0	12097.0	182.0	0.8359766421339968	0.7260232865202256	0.9999994510989978	0.014822053913185113	0.9851779460868149	0.9851779460868149	HG006	giabHC_x_ultima_x_clinvar	-1.0	-2.0	ont	sentdhuo
Ods5xUds5x_HG006_sup-PAY77227_0-ont-sentdhuo-INS_gt50	INS_gt50	Ods5xUds5x_HG006_sup-PAY77227_0	331588110.0	331588109.0	1.0	0.0	0.0		0.0	1.0				HG006	giabHC_x_ultima_x_clinvar	-1.0	-2.0	ont	sentdhuo
Ods5xUds5x_HG006_sup-PAY77227_0-ont-sentdhuo-Indel_50	Indel_50	Ods5xUds5x_HG006_sup-PAY77227_0	331588110.0	331587336.0	118.0	656.0	1.0	0.9168413696715583	0.8475452196382429	0.9999999969842033	0.0015220700152207	0.9984779299847792	0.9984779299847792	HG006	giabHC_x_ultima_x_clinvar	-1.0	-2.0	ont	sentdhuo
Ods5xUds5x_HG006_sup-PAY77227_0-ont-sentdhuo-Indel_gt50	Indel_gt50	Ods5xUds5x_HG006_sup-PAY77227_0	331588110.0	331588091.0	2.0	17.0	0.0	0.9444444444444444	0.8947368421052632	1.0	0.0	1.0	1.0	HG006	giabHC_x_ultima_x_clinvar	-1.0	-2.0	ont	sentdhuo
Ods5xUds5x_HG006_sup-PAY77227_0-ont-sentdhuo-SNPts	SNPts	Ods5xUds5x_HG006_sup-PAY77227_0	331588110.0	331336508.0	22927.0	228675.0	237.0	0.9517932880207445	0.9088759230848722	0.9999992847156146	0.001035332354791361	0.9989646676452086	0.9989646676452086	HG006	giabHC_x_ultima_x_clinvar	-1.0	-2.0	ont	sentdhuo
Ods5xUds5x_HG006_sup-PAY77227_0-ont-sentdhuo-SNPtv	SNPtv	Ods5xUds5x_HG006_sup-PAY77227_0	331588110.0	331475840.0	11134.0	101136.0	126.0	0.9472678568083472	0.9008283602030819	0.9999996198819434	0.001244296972210701	0.9987557030277893	0.9987557030277893	HG006	giabHC_x_ultima_x_clinvar	-1.0	-2.0	ont	sentdhuo
