Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150	151	152	153	154	155	156	157	158	159	160	161	162	163	164	165	166	167	168	169	170	171	172	173	174	175	176	177	178	179	180	181	182	183	184	185	186	187	188	189	190	191	192	193	194	195	196	197	198	199	200	201	202	203	204	205	206	207	208	209	210	211	212	213	214	215	216	217	218	219	220	221	222	223	224	225	226	227	228	229	230	231	232	233	234	235	236	237	238	239	240	241	242	243	244	245	246	247	248	249	250	251	252	253	254	255	256	257	258	259	260	261	262	263	264	265	266	267	268	269	270	271	272	273	274	275	276	277	278	279	280	281	282	283	284	285	286	287	288	289	290	291	292	293	294	295	296	297	298	299	300	301	302	303	304	305	306	307	308	309	310	311	312	313	314	315	316	317	318	319	320	321	322	323	324	325	326	327	328	329	330	331	332	333	334	335	336	337	338	339	340	341	342	343	344	345	346	347	348	349	350	351	352	353	354	355	356	357	358	359	360	361	362	363	364	365	366	367	368	369	370	371	372	373	374	375	376	377	378	379	380	381	382	383	384	385	386	387	388	389	390	391	392	393	394	395	396	397	398	399	400	401	402	403	404	405	406	407	408	409	410	411	412	413	414	415	416	417	418	419	420	421	422	423	424	425	426	427	428	429	430	431	432	433	434	435	436	437	438	439	440	441	442	443	444	445	446	447	448	449	450	451	452	453	454	455	456	457	458	459	460	461	462	463	464	465	466	467	468	469	470	471	472	473	474	475	476	477	478	479	480	481	482	483	484	485	486	487	488	489	490	491	492	493	494	495	496	497	498	499	500	501	502	503	504	505	506	507	508	509	510	511	512	513	514	515	516	517	518	519	520	521	522	523	524	525	526	527	528	529	530	531	532	533	534	535	536	537	538	539	540	541	542	543	544	545	546	547	548	549	550	551	552	553	554	555	556	557	558	559	560	561	562	563	564	565	566	567	568	569	570	571	572	573	574	575	576	577	578	579	580	581	582	583	584	585	586	587	588	589	590	591	592	593	594	595	596	597	598	599
ONT1_ANA0-HG001_DBC0_0.ont.sentdont.snv.sort	(1.0, 0)	(7.0, 0)	(12.3, 2)	(17.9, 71478)	(23.4, 1)	(29.6, 52)	(35.2, 3)	(40.5, 0)	(45.6, 0)	(50.8, 15605)	(56.0, 9)	(61.1, 1)	(66.3, 36)	(71.4, 3)	(76.5, 3)	(81.8, 2244)	(86.9, 7)	(92.1, 0)	(97.2, 6)	(102.3, 81)	(107.5, 1)	(112.6, 1)	(117.8, 2082)	(123.0, 37)	(128.1, 2)	(133.3, 0)	(138.4, 1)	(143.5, 1)	(148.8, 2359)	(153.9, 26)	(159.1, 3)	(164.2, 1)	(169.3, 1)	(174.5, 0)	(179.6, 0)	(184.8, 2930)	(190.0, 21)	(195.1, 1)	(200.3, 2)	(205.4, 0)	(210.5, 2)	(215.8, 6420)	(220.9, 2)	(226.1, 6)	(231.2, 17)	(236.3, 5)	(241.5, 0)	(246.6, 0)	(251.8, 14265)	(257.0, 8)	(262.1, 0)	(267.3, 2)	(272.4, 2)	(277.5, 6)	(282.8, 3205)	(287.9, 29)	(293.1, 5)	(298.2, 6)	(303.3, 4)	(308.5, 1)	(313.6, 1)	(318.8, 3527)	(324.0, 7)	(329.1, 0)	(334.3, 0)	(339.4, 5)	(344.5, 0)	(349.8, 4415)	(354.9, 33)	(360.0, 15)	(365.2, 6)	(370.3, 2)	(375.5, 0)	(380.6, 1)	(385.8, 4735)	(391.0, 18)	(396.1, 4)	(401.3, 18)	(406.4, 3)	(411.5, 0)	(416.8, 6203)	(421.9, 7)	(427.0, 3)	(432.2, 2)	(437.4, 2)	(442.6, 5)	(447.8, 4943)	(453.0, 15)	(458.2, 4)	(463.3, 2)	(468.5, 8)	(473.8, 8072)	(478.9, 5)	(484.1, 0)	(489.3, 1)	(494.4, 1)	(499.6, 1)	(504.8, 5157)	(510.1, 5)	(515.2, 7)	(520.8, 5630)	(526.0, 9)	(531.2, 1)	(536.5, 0)	(542.0, 11)	(547.2, 0)	(552.4, 1)	(557.8, 7455)	(562.9, 6)	(568.1, 2)	(573.4, 2)	(578.6, 0)	(583.9, 8)	(589.1, 0)	(594.3, 3)	(599.9, 6)	(605.4, 0)	(610.6, 1)	(615.9, 10)	(621.2, 3)	(626.9, 2)	(632.3, 0)	(637.9, 5)	(643.3, 2)	(649.1, 0)	(654.3, 2)	(659.9, 8)	(665.8, 4829)	(671.4, 1)	(677.2, 1)	(682.6, 0)	(688.2, 2)	(693.8, 3475)	(699.1, 1)	(704.5, 0)	(711.0, 7)	(716.8, 4118)	(722.8, 4324)	(728.9, 8)	(734.6, 0)	(740.4, 0)	(746.0, 7)	(752.4, 0)	(758.4, 2)	(764.8, 3714)	(771.2, 1)	(777.4, 9)	(783.4, 0)	(789.8, 2488)	(796.5, 1)	(802.9, 2)	(808.8, 2524)	(814.9, 2)	(821.0, 1)	(826.8, 2164)	(833.8, 2797)	(840.9, 4)	(847.6, 0)	(855.0, 2)	(861.4, 2)	(869.3, 1)	(876.0, 3)	(882.3, 0)	(890.8, 2442)	(898.1, 3)	(904.8, 2190)	(911.1, 1)	(917.3, 1)	(924.8, 1916)	(931.3, 2)	(938.6, 2)	(945.8, 1929)	(952.9, 2)	(960.0, 6)	(968.2, 0)	(975.5, 1)	(983.2, 0)	(989.8, 2166)	(996.1, 0)	(1004.3, 1)	(1012.3, 2)	(1020.5, 2)	(1028.8, 2221)	(1035.8, 2077)	(1044.6, 1)	(1053.0, 1)	(1061.9, 2)	(1069.3, 2)	(1076.4, 2)	(1084.9, 7)	(1093.3, 1)	(1101.8, 2111)	(1109.8, 2092)	(1117.5, 2)	(1125.9, 2)	(1136.3, 6)	(1145.3, 1)	(1154.8, 2316)	(1162.4, 5)	(1171.0, 2)	(1181.2, 2)	(1189.8, 2342)	(1198.2, 1)	(1208.1, 0)	(1219.3, 1)	(1230.2, 2)	(1239.2, 4)	(1248.0, 0)	(1258.2, 1)	(1269.2, 1)	(1280.0, 6)	(1289.2, 2)	(1301.1, 1)	(1313.2, 0)	(1323.4, 1)	(1334.1, 2)	(1346.8, 1993)	(1358.8, 2073)	(1370.0, 0)	(1382.9, 2)	(1395.3, 1)	(1408.8, 1959)	(1419.9, 1)	(1435.0, 1)	(1448.3, 1)	(1460.5, 1)	(1474.8, 1651)	(1490.5, 1)	(1505.0, 1)	(1520.9, 1)	(1537.0, 3)	(1555.0, 1)	(1569.8, 1147)	(1582.0, 1)	(1601.0, 2)	(1616.9, 2)	(1636.0, 1)	(1655.5, 1)	(1670.8, 846)	(1691.8, 4431)	(1707.6, 1)	(1729.9, 2)	(1749.8, 577)	(1773.5, 2)	(1790.8, 525)	(1814.9, 1)	(1837.2, 1)	(1860.8, 418)	(1882.8, 400)	(1909.8, 438)	(1934.8, 286)	(1959.8, 293)	(1985.8, 258)	(2015.0, 2)	(2041.8, 213)	(2068.8, 176)	(2092.1, 2)	(2118.8, 143)	(2145.8, 114)	(2170.8, 148)	(2194.8, 175)	(2221.8, 127)	(2249.2, 1)	(2274.8, 97)	(2299.8, 150)	(2325.6, 1)	(2354.8, 72)	(2384.8, 87)	(2413.0, 4)	(2444.2, 1)	(2475.8, 64)	(2501.9, 1)	(2531.9, 4)	(2564.8, 56)	(2597.9, 3)	(2633.8, 72)	(2663.8, 38)	(2691.8, 49)	(2724.8, 65)	(2758.0, 1)	(2790.8, 57)	(2823.8, 48)	(2860.8, 85)	(2897.3, 1)	(2936.8, 41)	(2976.8, 36)	(3011.9, 1)	(3051.8, 39)	(3088.8, 43)	(3128.0, 1)	(3167.8, 32)	(3204.8, 26)	(3241.8, 29)	(3283.8, 68)	(3324.0, 1)	(3362.8, 21)	(3402.8, 23)	(3443.8, 28)	(3482.8, 26)	(3520.8, 29)	(3559.8, 33)	(3603.8, 22)	(3641.8, 18)	(3682.8, 33)	(3723.8, 16)	(3757.6, 1)	(3800.8, 8)	(3839.8, 28)	(3877.8, 33)	(3916.8, 32)	(3953.8, 30)	(3995.0, 1)	(4035.8, 24)	(4077.8, 26)	(4118.3, 5)	(4156.8, 30)	(4196.8, 17)	(4240.8, 20)	(4282.8, 27)	(4322.8, 25)	(4368.8, 9)	(4409.8, 8)	(4453.8, 18)	(4497.8, 22)	(4536.8, 21)	(4580.8, 18)	(4625.8, 19)	(4669.8, 19)	(4712.8, 13)	(4757.8, 19)	(4802.8, 13)	(4845.8, 26)	(4886.0, 0)	(4932.8, 8)	(4975.8, 7)	(5017.8, 11)	(5062.8, 10)	(5103.8, 7)	(5149.8, 15)	(5195.8, 8)	(5240.8, 6)	(5283.8, 26)	(5327.8, 7)	(5374.8, 8)	(5419.8, 4)	(5462.8, 10)	(5508.8, 2)	(5552.8, 5)	(5595.8, 10)	(5639.8, 6)	(5682.8, 12)	(5730.8, 25)	(5774.8, 7)	(5820.8, 6)	(5866.8, 6)	(5911.8, 6)	(5958.8, 12)	(6003.8, 14)	(6046.8, 8)	(6094.8, 13)	(6138.8, 9)	(6186.8, 11)	(6232.8, 2)	(6278.8, 3)	(6325.8, 4)	(6370.8, 7)	(6414.8, 1)	(6459.8, 5)	(6506.8, 21)	(6553.8, 7)	(6601.8, 6)	(6645.8, 7)	(6691.8, 2)	(6737.8, 3)	(6784.8, 5)	(6831.8, 9)	(6877.8, 14)	(6924.8, 5)	(6969.8, 4)	(7015.8, 4)	(7061.8, 2)	(7105.8, 8)	(7155.8, 4)	(7200.8, 3)	(7248.8, 6)	(7296.8, 5)	(7343.8, 4)	(7393.8, 2)	(7446.8, 4)	(7496.8, 7)	(7549.8, 3)	(7596.8, 7)	(7646.8, 4)	(7695.8, 1)	(7744.8, 1)	(7796.8, 2)	(7845.8, 3)	(7895.8, 3)	(7945.8, 3)	(7994.8, 1)	(8047.8, 6)	(8099.8, 2)	(8148.8, 1)	(8194.8, 3)	(8248.8, 3)	(8306.8, 9)	(8361.8, 3)	(8419.8, 1)	(8474.8, 1)	(8527.8, 3)	(8583.6, 1)	(8636.8, 6)	(8688.3, 1)	(8745.8, 1)	(8798.8, 1)	(8849.8, 2)	(8908.8, 1)	(8964.8, 3)	(9020.8, 1)	(9072.8, 3)	(9125.8, 2)	(9181.8, 1)	(9241.8, 4)	(9294.8, 9)	(9349.8, 3)	(9408.6, 1)	(9460.8, 2)	(9520.8, 1)	(9578.8, 3)	(9642.8, 1)	(9697.8, 4)	(9756.8, 2)	(9817.8, 4)	(9869.8, 2)	(9928.8, 2)	(9983.8, 4)	(10040.9, 3)	(10102.9, 1)	(10159.9, 1)	(10219.9, 1)	(10285.9, 4)	(10346.9, 2)	(10404.9, 2)	(10465.9, 1)	(10528.9, 1)	(10597.9, 1)	(10663.9, 1)	(10735.9, 1)	(10809.9, 2)	(10879.9, 2)	(10954.9, 1)	(11023.9, 1)	(11087.9, 1)	(11149.9, 2)	(11215.9, 3)	(11290.9, 3)	(11378.9, 4)	(11457.9, 1)	(11529.9, 1)	(11600.9, 1)	(11665.9, 1)	(11737.9, 1)	(11828.9, 2)	(11928.9, 2)	(12000.9, 0)	(12076.9, 1)	(12174.9, 1)	(12251.9, 1)	(12325.9, 3)	(12414.9, 2)	(12502.9, 1)	(12588.9, 2)	(12689.9, 3)	(12797.9, 2)	(12904.9, 1)	(13016.9, 1)	(13130.9, 1)	(13206.9, 6)	(13318.9, 1)	(13417.9, 1)	(13533.9, 1)	(13665.9, 1)	(13761.9, 2)	(13865.9, 2)	(13959.9, 1)	(14064.9, 2)	(14168.9, 1)	(14284.9, 1)	(14391.9, 2)	(14521.9, 2)	(14626.9, 1)	(14733.9, 1)	(14862.9, 1)	(14972.9, 9)	(15091.9, 2)	(15226.9, 2)	(15333.9, 1)	(15452.9, 5)	(15588.9, 2)	(15711.9, 3)	(15874.9, 3)	(16011.9, 1)	(16150.9, 1)	(16327.9, 1)	(16524.9, 2)	(16702.9, 1)	(16858.9, 1)	(17044.9, 1)	(17214.9, 2)	(17459.9, 1)	(17616.9, 3)	(17792.9, 1)	(17955.9, 1)	(18102.9, 1)	(18254.9, 1)	(18439.9, 1)	(18592.9, 1)	(18769.9, 1)	(18921.9, 1)	(19103.9, 1)	(19328.9, 3)	(19479.9, 2)	(19657.9, 1)	(19895.9, 1)	(20236.9, 1)	(20398.9, 1)	(20632.9, 2)	(20798.9, 2)	(21037.9, 1)	(21270.9, 1)	(21514.9, 1)	(21704.9, 3)	(21928.9, 1)	(22189.9, 2)	(22489.9, 1)	(22759.9, 0)	(23027.9, 1)	(23325.9, 1)	(23557.9, 0)	(23953.9, 1)	(24243.9, 2)	(24600.9, 3)	(25013.9, 1)	(25478.9, 3)	(25949.9, 1)	(26425.9, 1)	(26976.9, 1)	(27479.9, 1)	(27975.9, 1)	(28708.9, 1)	(29351.9, 1)	(30021.9, 1)	(30785.9, 2)	(31528.9, 0)	(32556.9, 1)	(34135.9, 1)	(35953.9, 1)	(37378.9, 1)	(38692.9, 1)	(41228.9, 2)	(42826.9, 1)	(44926.9, 1)	(46508.9, 0)	(48991.9, 2)	(51102.9, 0)	(53691.9, 1)	(56089.9, 2)	(60235.9, 1)	(63888.9, 0)	(67050.9, 1)	(69536.9, 1)	(72113.9, 1)	(74953.9, 1)	(78752.9, 2)	(84416.9, 1)	(89570.9, 1)	(94084.9, 1)	(96228.9, 1)	(104699.9, 1)	(113449.9, 3)	(123669.9, 1)	(132269.9, 1)	(137669.9, 1)	(151949.9, 4)	(162209.9, 1)	(175479.9, 1)	(185649.9, 1)	(194929.9, 1)	(207429.9, 1)	(226399.9, 1)	(256379.9, 1)	(278199.9, 0)	(298889.9, 1)	(326949.9, 1)	(342399.9, 1)	(380579.9, 1)	(406199.9, 1)	(456429.9, 1)	(536039.9, 1)	(669469.9, 1)
ONT1_ANA0-HG002_DBC0_0.ont.sentdont.snv.sort	(1.1, 20)	(9.6, 2)	(17.5, 2)	(25.8, 2855)	(34.4, 1)	(42.8, 2302)	(50.3, 1)	(58.1, 0)	(65.3, 104)	(72.4, 2)	(79.6, 0)	(87.0, 7)	(94.1, 2)	(101.3, 90)	(108.5, 5)	(115.6, 0)	(122.9, 0)	(130.1, 0)	(137.3, 0)	(144.4, 1)	(151.6, 0)	(158.9, 8)	(166.0, 61)	(173.2, 2)	(180.4, 0)	(187.5, 0)	(194.8, 3240)	(202.0, 25)	(209.2, 1)	(216.3, 1)	(223.5, 0)	(230.8, 5468)	(237.9, 12)	(245.1, 1)	(252.3, 0)	(259.4, 0)	(266.6, 1)	(273.9, 5)	(281.1, 1)	(288.2, 1)	(295.4, 1)	(302.6, 0)	(309.8, 1189)	(317.0, 3)	(324.2, 1)	(331.3, 0)	(338.5, 3)	(345.8, 1204)	(352.9, 9)	(360.1, 0)	(367.3, 1)	(374.5, 5)	(381.6, 0)	(388.9, 2)	(396.2, 1)	(403.3, 1)	(410.5, 0)	(417.8, 1506)	(424.9, 2)	(432.1, 0)	(439.3, 15)	(446.5, 0)	(453.6, 4)	(460.9, 1)	(468.1, 1)	(475.4, 0)	(482.6, 7)	(489.9, 5)	(497.1, 1)	(504.3, 4)	(511.5, 1)	(518.9, 0)	(526.0, 6)	(533.3, 1)	(540.5, 0)	(547.8, 2838)	(555.0, 4)	(562.4, 1)	(569.6, 1)	(576.9, 3)	(584.3, 5)	(591.8, 2946)	(598.9, 1)	(606.5, 7)	(613.9, 2)	(621.1, 4)	(628.5, 3)	(636.0, 3)	(643.5, 1)	(650.8, 4337)	(658.0, 4)	(665.3, 2)	(672.5, 1)	(680.0, 1)	(687.6, 1)	(695.3, 21)	(702.5, 0)	(709.9, 3)	(717.2, 6)	(724.9, 0)	(732.4, 1)	(740.0, 7)	(747.6, 0)	(755.2, 2)	(763.0, 2)	(770.8, 4846)	(778.1, 1)	(785.6, 0)	(793.3, 4)	(801.0, 4)	(809.0, 5)	(816.4, 2)	(824.8, 4821)	(832.6, 0)	(840.9, 7)	(849.0, 3)	(857.1, 0)	(865.4, 0)	(873.6, 1)	(882.1, 1)	(890.8, 5074)	(899.9, 3)	(908.9, 0)	(917.4, 1)	(926.5, 1)	(935.6, 1)	(944.1, 0)	(953.6, 1)	(962.3, 1)	(971.8, 6276)	(981.0, 2)	(991.0, 3)	(1001.3, 0)	(1011.5, 0)	(1022.3, 2)	(1031.8, 3223)	(1041.8, 2877)	(1052.0, 2)	(1061.9, 2)	(1071.4, 2)	(1081.0, 3)	(1091.4, 1)	(1102.3, 1)	(1112.6, 0)	(1123.8, 2718)	(1136.3, 0)	(1148.5, 0)	(1158.5, 1)	(1170.9, 1)	(1183.9, 0)	(1194.9, 2)	(1207.3, 1)	(1220.1, 0)	(1233.6, 1)	(1245.6, 2)	(1257.2, 1)	(1270.1, 2)	(1282.8, 1427)	(1295.3, 0)	(1310.2, 1)	(1323.3, 4)	(1336.4, 0)	(1353.1, 1)	(1367.3, 3)	(1382.1, 4)	(1396.8, 1238)	(1413.1, 3)	(1430.3, 0)	(1448.8, 949)	(1464.8, 902)	(1485.8, 967)	(1502.1, 2)	(1523.5, 1)	(1541.9, 3)	(1558.8, 1144)	(1576.0, 1)	(1597.4, 1)	(1615.8, 1270)	(1635.6, 1)	(1658.3, 0)	(1679.0, 1)	(1696.8, 1457)	(1713.8, 1242)	(1736.0, 1)	(1757.9, 1)	(1781.8, 3941)	(1803.8, 1401)	(1827.2, 2)	(1849.8, 1676)	(1869.9, 3)	(1896.0, 2)	(1918.8, 1663)	(1943.1, 2)	(1965.8, 1515)	(1996.1, 1)	(2021.3, 1)	(2050.8, 1782)	(2079.8, 1635)	(2115.8, 1788)	(2142.2, 1)	(2172.8, 1403)	(2204.0, 5)	(2236.9, 2)	(2266.3, 5)	(2301.8, 1101)	(2338.1, 0)	(2370.8, 899)	(2410.8, 1038)	(2445.9, 1)	(2488.8, 806)	(2528.8, 725)	(2562.2, 1)	(2603.9, 1)	(2636.6, 1)	(2671.1, 1)	(2716.8, 402)	(2760.8, 262)	(2799.8, 237)	(2839.8, 315)	(2884.8, 218)	(2930.1, 16)	(2966.8, 154)	(3011.8, 126)	(3051.8, 100)	(3095.8, 105)	(3136.4, 1)	(3181.8, 117)	(3226.8, 111)	(3271.9, 1)	(3309.8, 99)	(3353.8, 84)	(3402.8, 66)	(3449.8, 46)	(3496.2, 3)	(3540.9, 1)	(3591.8, 74)	(3633.8, 56)	(3685.2, 2)	(3734.8, 57)	(3783.8, 63)	(3830.8, 57)	(3880.8, 86)	(3928.8, 67)	(3979.8, 81)	(4027.8, 42)	(4079.8, 34)	(4136.8, 49)	(4190.8, 28)	(4240.8, 50)	(4293.8, 32)	(4344.8, 51)	(4403.8, 38)	(4460.8, 32)	(4518.0, 2)	(4571.8, 91)	(4627.8, 15)	(4683.9, 2)	(4740.8, 74)	(4797.8, 59)	(4855.8, 33)	(4911.8, 15)	(4968.8, 29)	(5029.9, 1)	(5085.8, 32)	(5145.8, 12)	(5200.8, 36)	(5253.8, 34)	(5308.8, 47)	(5365.8, 24)	(5423.8, 19)	(5481.8, 28)	(5541.8, 28)	(5602.8, 19)	(5663.8, 10)	(5721.8, 29)	(5780.8, 15)	(5841.8, 25)	(5900.8, 9)	(5961.8, 26)	(6022.9, 2)	(6082.8, 17)	(6147.8, 24)	(6210.8, 17)	(6271.8, 12)	(6333.8, 8)	(6395.8, 14)	(6455.8, 20)	(6512.8, 11)	(6576.8, 13)	(6641.8, 44)	(6704.8, 11)	(6765.8, 8)	(6825.8, 16)	(6885.8, 12)	(6949.8, 9)	(7010.8, 9)	(7072.8, 12)	(7132.8, 13)	(7196.8, 11)	(7258.8, 11)	(7317.8, 8)	(7383.8, 7)	(7446.8, 7)	(7509.8, 12)	(7574.8, 4)	(7638.8, 8)	(7700.8, 4)	(7763.8, 8)	(7827.8, 1)	(7892.8, 1)	(7954.8, 11)	(8017.8, 9)	(8079.8, 7)	(8139.8, 6)	(8202.8, 9)	(8265.8, 3)	(8330.8, 4)	(8390.8, 7)	(8454.8, 3)	(8520.8, 3)	(8584.8, 11)	(8648.8, 7)	(8715.8, 4)	(8776.8, 5)	(8840.8, 4)	(8907.8, 11)	(8971.8, 9)	(9038.8, 4)	(9103.8, 9)	(9171.8, 7)	(9237.8, 4)	(9305.8, 13)	(9370.8, 4)	(9433.8, 9)	(9499.8, 2)	(9563.8, 5)	(9628.8, 7)	(9694.8, 3)	(9760.8, 8)	(9824.8, 6)	(9886.8, 2)	(9952.8, 7)	(10016.9, 5)	(10085.9, 4)	(10152.9, 1)	(10221.9, 3)	(10287.9, 6)	(10356.9, 0)	(10425.9, 2)	(10495.9, 5)	(10561.9, 13)	(10627.9, 7)	(10698.9, 2)	(10768.9, 2)	(10837.9, 5)	(10908.9, 5)	(10979.9, 4)	(11050.9, 12)	(11120.9, 2)	(11190.9, 2)	(11265.9, 1)	(11332.9, 4)	(11408.9, 1)	(11480.9, 3)	(11551.9, 3)	(11621.9, 1)	(11691.9, 2)	(11765.9, 1)	(11838.9, 4)	(11909.9, 4)	(11983.9, 3)	(12056.9, 1)	(12143.9, 5)	(12221.9, 2)	(12294.9, 2)	(12365.9, 4)	(12435.9, 2)	(12511.9, 1)	(12587.9, 6)	(12662.9, 1)	(12738.9, 2)	(12815.9, 3)	(12885.9, 1)	(12955.9, 5)	(13024.9, 18)	(13096.9, 1)	(13173.9, 1)	(13245.9, 5)	(13321.9, 3)	(13394.9, 1)	(13473.9, 3)	(13546.9, 4)	(13634.9, 2)	(13711.9, 2)	(13790.9, 2)	(13872.9, 1)	(13958.9, 1)	(14044.9, 2)	(14130.9, 1)	(14207.9, 1)	(14284.9, 7)	(14370.9, 2)	(14449.9, 1)	(14531.9, 5)	(14619.9, 2)	(14714.9, 1)	(14819.9, 1)	(14910.9, 0)	(15010.9, 1)	(15108.9, 1)	(15194.9, 1)	(15283.9, 0)	(15372.9, 1)	(15463.9, 1)	(15569.9, 0)	(15677.9, 0)	(15757.9, 2)	(15861.9, 3)	(15963.9, 1)	(16058.9, 2)	(16160.9, 1)	(16255.9, 1)	(16357.9, 2)	(16469.9, 3)	(16584.9, 1)	(16689.9, 1)	(16788.9, 0)	(16922.9, 1)	(17023.9, 4)	(17140.9, 1)	(17274.9, 3)	(17404.9, 4)	(17526.9, 1)	(17658.9, 1)	(17790.9, 4)	(17925.9, 1)	(18060.9, 1)	(18214.9, 1)	(18352.9, 1)	(18490.9, 1)	(18628.9, 1)	(18760.9, 0)	(18913.9, 4)	(19061.9, 1)	(19206.9, 1)	(19358.9, 1)	(19465.9, 2)	(19573.9, 1)	(19722.9, 1)	(19866.9, 1)	(20013.9, 2)	(20153.9, 1)	(20307.9, 1)	(20457.9, 1)	(20631.9, 2)	(20795.9, 1)	(20954.9, 1)	(21127.9, 1)	(21313.9, 1)	(21479.9, 4)	(21691.9, 1)	(21872.9, 0)	(22093.9, 4)	(22273.9, 1)	(22474.9, 1)	(22712.9, 1)	(22921.9, 1)	(23141.9, 2)	(23313.9, 4)	(23540.9, 1)	(23759.9, 1)	(23993.9, 3)	(24236.9, 2)	(24490.9, 1)	(24745.9, 1)	(24998.9, 2)	(25213.9, 2)	(25523.9, 1)	(25810.9, 1)	(26102.9, 0)	(26326.9, 4)	(26563.9, 1)	(26793.9, 1)	(26968.9, 1)	(27207.9, 2)	(27490.9, 1)	(27814.9, 3)	(28084.9, 1)	(28334.9, 1)	(28568.9, 2)	(28889.9, 1)	(29154.9, 1)	(29412.9, 2)	(29710.9, 1)	(29994.9, 3)	(30221.9, 1)	(30503.9, 1)	(30787.9, 1)	(31112.9, 1)	(31550.9, 1)	(32011.9, 1)	(32338.9, 2)	(32670.9, 1)	(32956.9, 3)	(33232.9, 7)	(33515.9, 1)	(33851.9, 2)	(34165.9, 2)	(34531.9, 3)	(34974.9, 1)	(35264.9, 1)	(35592.9, 6)	(35911.9, 1)	(36300.9, 1)	(36793.9, 1)	(37193.9, 1)	(37600.9, 1)	(37951.9, 1)	(38366.9, 1)	(38775.9, 1)	(39153.9, 1)	(39629.9, 1)	(40043.9, 2)	(40563.9, 2)	(41016.9, 1)	(41561.9, 1)	(42113.9, 1)	(42829.9, 1)	(43487.9, 1)	(44048.9, 1)	(44563.9, 1)	(45223.9, 2)	(45967.9, 1)	(46756.9, 1)	(47442.9, 1)	(48338.9, 3)	(49237.9, 1)	(50074.9, 2)	(50947.9, 1)	(52266.9, 1)	(53312.9, 1)	(54437.9, 1)	(55315.9, 0)	(56387.9, 1)	(57295.9, 1)	(58300.9, 1)	(59718.9, 1)	(60972.9, 0)	(61838.9, 1)	(63359.9, 0)	(65016.9, 2)	(66237.9, 1)	(67729.9, 1)	(69689.9, 1)	(71867.9, 1)	(74565.9, 1)	(77054.9, 1)	(79726.9, 1)	(82359.9, 1)	(85700.9, 1)	(88770.9, 1)	(92088.9, 1)	(95697.9, 1)	(98777.9, 1)	(101989.9, 1)	(105109.9, 1)	(109019.9, 7)	(112989.9, 1)	(118149.9, 1)	(124219.9, 1)	(129929.9, 1)	(135279.9, 1)	(140819.9, 1)	(145139.9, 1)	(150889.9, 2)	(159699.9, 1)	(164199.9, 1)	(169329.9, 1)	(176199.9, 2)	(191179.9, 1)	(199589.9, 1)	(213979.9, 1)	(233079.9, 2)	(245429.9, 1)	(266679.9, 1)	(282949.9, 1)	(294189.9, 1)	(311469.9, 1)	(324189.9, 1)	(345919.9, 1)	(365159.9, 1)	(403089.9, 1)	(433129.9, 1)	(455439.9, 1)	(491599.9, 1)	(528809.9, 1)	(571459.9, 1)	(633959.9, 1)	(726009.9, 1)	(920969.9, 2)
