Name	X	Y
background: AFR	-1.116	-0.254
background: AFR	-0.99	-0.935
background: AFR	-1.571	0.005
background: AFR	-0.984	-0.826
background: SAS	0.497	0.939
background: SAS	0.213	0.437
background: SAS	0.007	0.22
background: SAS	-0.446	-0.674
background: AFR	-2.559	-0.244
background: AFR	-1.107	0.045
background: AFR	-1.155	0.345
background: AFR	-1.809	0.453
background: AFR	-1.62	0.234
background: AFR	-0.426	-0.469
background: AFR	-1.35	0.226
background: EAS	0.637	-1.728
background: EAS	-0.131	-1.0
background: EAS	0.974	-0.432
background: EAS	1.07	-0.023
background: AFR	-1.571	0.871
background: AFR	-2.009	-1.046
background: AFR	-1.531	-1.652
background: AFR	-0.795	-0.513
background: AFR	-0.632	-0.69
background: AFR	-1.629	-0.206
background: AFR	0.038	0.007
background: AFR	-1.611	-0.086
background: AFR	-1.466	-0.384
background: AFR	-0.74	0.688
background: AFR	-0.956	0.14
background: AFR	-1.276	-1.058
background: AFR	-0.439	0.014
background: AFR	-1.223	-1.225
background: AFR	-0.884	-1.285
background: AFR	-0.96	-0.927
background: AFR	-1.227	-0.112
background: AFR	-1.157	0.631
background: AFR	-1.725	0.049
background: AFR	-0.457	-0.475
background: AFR	-1.413	-0.871
background: AFR	-0.858	-0.573
background: AFR	-0.755	-0.341
background: AFR	-1.431	0.595
background: AFR	-1.589	0.624
background: AFR	-1.906	-0.421
background: AFR	-1.95	-0.684
background: SAS	-0.183	-0.156
background: SAS	-0.416	0.622
background: SAS	0.683	-0.711
background: SAS	-0.426	0.247
background: SAS	0.408	1.289
background: AFR	-1.876	-0.579
background: AFR	-1.119	-1.284
background: AFR	-0.829	-0.547
background: AFR	-1.14	-0.822
background: AFR	-1.331	-0.387
background: AFR	-1.028	-0.948
background: AFR	-0.651	0.307
background: AFR	-1.693	0.432
background: AFR	-0.811	-1.112
background: AFR	-0.859	0.34
background: AFR	-1.762	-0.545
background: AFR	-1.39	-0.132
background: AFR	-1.513	0.2
background: AFR	-2.227	0.084
background: AFR	-0.72	-0.635
background: AFR	-1.348	-0.434
background: SAS	-0.104	0.868
background: SAS	0.627	-0.058
background: SAS	0.09	0.123
background: SAS	-0.529	1.129
background: SAS	-0.162	1.08
background: SAS	1.322	0.46
background: SAS	0.181	0.866
background: SAS	-0.079	0.977
background: SAS	-0.689	-0.514
background: SAS	-0.321	-1.569
background: AFR	-1.208	-0.694
background: AFR	-1.434	-0.914
background: AFR	-1.695	-0.176
background: AFR	-0.761	0.225
background: AFR	-1.87	0.021
background: AFR	-1.025	0.277
background: SAS	0.25	-0.167
background: SAS	0.536	0.824
background: SAS	0.233	0.244
background: SAS	-0.05	0.383
background: SAS	-0.369	-0.942
background: SAS	-0.356	-1.482
background: SAS	1.009	-0.415
background: SAS	-0.401	1.314
background: SAS	0.265	1.218
background: SAS	-0.086	-0.705
background: SAS	0.013	-0.4
background: SAS	1.15	0.475
background: SAS	-0.329	-0.329
background: AFR	-1.047	-0.075
background: AFR	-1.334	0.285
background: AFR	-1.96	0.134
background: AFR	-0.971	-0.578
background: AFR	-1.3	-1.134
background: AFR	-1.479	-1.08
background: SAS	-0.101	0.269
background: SAS	-0.286	0.217
background: SAS	-0.753	-0.34
background: SAS	0.295	0.809
background: SAS	0.364	-0.423
background: SAS	0.018	-0.349
background: SAS	0.781	0.013
background: SAS	-0.242	1.256
background: SAS	-0.296	0.617
background: AFR	-1.605	0.487
background: AFR	-1.992	0.266
background: AFR	-0.961	0.03
background: AFR	-0.531	-0.011
background: AFR	-1.224	0.214
background: AFR	-0.823	0.043
background: AFR	-1.627	-0.113
background: AFR	-1.334	-0.805
background: AFR	-1.603	-0.521
background: SAS	0.787	-0.371
background: SAS	-0.374	-0.664
background: SAS	0.434	-0.625
background: SAS	0.079	-0.353
background: SAS	0.216	-0.653
background: SAS	0.732	-0.337
background: SAS	-0.423	-0.395
background: SAS	0.337	0.587
background: SAS	0.164	-0.537
background: SAS	-0.04	-0.744
background: SAS	0.525	-0.44
background: SAS	0.111	1.316
background: AFR	-0.637	-0.923
background: AFR	-0.63	0.03
background: AFR	-1.726	-0.613
background: AFR	-0.984	0.148
background: AFR	-1.34	0.146
background: AFR	-2.256	0.335
background: AFR	-1.749	-1.252
background: AFR	-2.211	-0.768
background: AFR	-1.833	-0.121
background: AFR	-1.947	0.784
background: AFR	-1.357	-0.808
background: AFR	-1.96	-0.85
background: AFR	-1.927	0.295
background: AFR	-1.946	-0.077
background: AFR	-1.352	-0.961
background: AFR	-1.646	-0.382
background: AFR	-1.754	-0.763
background: AFR	-1.116	0.339
background: AFR	-1.398	-0.609
background: AFR	-1.216	-0.062
background: AFR	-1.401	-0.116
background: AFR	-1.649	-0.444
background: AFR	-1.158	-0.233
background: AFR	-1.468	-0.503
background: AFR	-0.522	0.014
background: AFR	-1.257	-1.119
background: AFR	-1.114	0.933
background: AFR	-0.934	0.838
background: AFR	-1.599	0.049
background: AFR	-0.722	-0.338
background: AFR	-0.814	0.266
background: AFR	-1.729	-0.892
background: AFR	-1.163	-0.244
background: AFR	-0.93	0.257
background: AFR	-0.967	0.055
background: AFR	-0.579	-1.527
background: AFR	-1.181	-0.044
background: AFR	-1.845	0.245
background: AFR	-1.365	-0.213
background: AFR	-1.119	0.271
background: AFR	-2.429	-0.115
background: AFR	-1.613	-0.481
background: AFR	-2.217	-0.193
background: AFR	-1.27	-0.352
background: AFR	-1.402	-0.764
background: AFR	-1.714	0.871
background: AFR	-2.055	-0.55
background: AFR	-1.851	-0.067
background: AFR	-1.069	-0.556
background: AFR	-1.586	0.647
background: AFR	-1.835	-0.101
background: AFR	-1.298	-0.677
background: AFR	-0.78	-0.867
background: AFR	-2.206	-0.04
background: AFR	-2.388	0.061
background: AFR	-1.212	0.701
background: AFR	-2.104	-0.987
background: AFR	-1.654	-0.627
background: SAS	0.324	0.187
background: SAS	-0.313	-0.181
background: SAS	0.242	-0.391
background: SAS	-0.6	-0.017
background: SAS	-0.21	-0.306
background: SAS	-0.325	1.861
background: SAS	-0.746	0.293
background: SAS	-0.236	-0.568
background: SAS	-0.156	-0.438
background: SAS	0.014	-0.1
background: AFR	-1.81	0.731
background: AFR	-1.868	0.083
background: AFR	-1.43	-0.615
background: AFR	-1.222	-0.378
background: AFR	-0.728	-0.165
background: AFR	-1.247	0.216
background: AFR	-0.962	-0.504
background: AFR	-1.569	0.24
background: AFR	-1.811	-0.888
background: AFR	-1.64	-0.97
background: AFR	-1.583	-0.194
background: AFR	-1.669	-0.769
background: AFR	-1.764	-0.487
background: AFR	-2.046	-0.341
background: AFR	-0.726	0.495
background: AFR	-1.642	0.161
background: AFR	-1.583	0.38
background: AFR	-1.266	-0.582
background: AFR	-1.441	-1.662
background: AFR	-0.948	-0.573
background: AFR	-1.384	-0.836
background: AFR	-1.383	-1.536
background: AFR	-0.858	0.327
background: AFR	-1.257	-0.582
background: AFR	-1.569	-0.078
background: AFR	-1.544	-0.65
background: AFR	-0.749	-1.181
background: AFR	-1.066	-0.393
background: AFR	-1.695	-0.299
background: AFR	-1.34	-0.388
background: AFR	-1.376	0.5
background: AFR	-1.526	-1.195
background: AFR	-2.702	-0.625
background: AFR	-2.301	0.738
background: AFR	-1.005	0.248
background: AFR	-1.783	-0.43
background: AFR	-1.381	-0.505
background: AFR	-1.507	-0.043
background: AFR	-0.507	-1.139
background: AFR	-0.91	-1.257
background: AFR	-1.972	-0.328
background: AFR	-0.894	-0.191
background: AFR	-0.914	-0.363
background: AFR	-1.121	0.366
background: AFR	-1.203	-1.509
background: AFR	-0.981	-0.253
background: AFR	-0.769	-1.056
background: AFR	-1.73	-0.76
background: AFR	-1.393	-0.28
background: AFR	-1.634	-0.084
background: AFR	-2.217	-0.018
background: AFR	-0.918	0.173
background: AFR	-1.079	0.939
background: AFR	-1.062	-0.946
background: AFR	-1.334	0.718
background: AFR	-0.896	-1.097
background: AFR	-1.87	0.213
background: AFR	-1.158	-0.391
background: AFR	-1.572	0.715
background: AFR	-1.038	-0.904
background: AFR	-1.566	0.92
background: AFR	-1.149	-1.015
background: AFR	-1.122	-0.382
background: AFR	-0.961	-0.829
background: AFR	-1.797	0.203
background: AFR	-0.821	0.183
background: AFR	-1.403	-0.544
background: AFR	-1.021	-0.678
background: AFR	-1.931	-0.517
background: AFR	-1.661	-0.268
background: AFR	-1.887	0.541
background: AFR	-1.72	-0.489
background: AFR	-1.012	-1.519
background: AFR	-1.496	-0.064
background: AFR	-1.634	0.068
background: AFR	-1.129	-0.47
background: AFR	-2.21	0.587
background: AFR	-1.357	-0.77
background: AFR	-2.192	0.199
background: AFR	-0.967	-0.35
background: AFR	-1.642	-0.591
background: AFR	-1.813	-0.211
background: AFR	-1.35	0.14
background: AFR	-1.343	1.335
background: SAS	1.326	-0.759
background: SAS	0.114	0.82
background: SAS	0.878	-0.508
background: SAS	-0.171	-0.22
background: SAS	-0.211	-0.838
background: SAS	0.759	-0.044
background: AFR	-1.383	0.384
background: AFR	-1.666	-0.624
background: AFR	-1.503	-0.136
background: AFR	-1.164	1.159
background: AFR	-1.068	0.048
background: AFR	-1.671	-0.652
background: AFR	-0.589	-0.305
background: AFR	-0.855	0.077
background: AFR	-1.397	0.094
background: AFR	-0.961	0.387
background: AFR	-1.224	0.407
background: AFR	-2.102	0.147
background: AFR	-1.675	-0.674
background: AFR	-0.841	0.577
background: AFR	-1.436	-0.181
background: AFR	-1.313	-0.533
background: AFR	-1.381	0.363
background: AFR	-1.476	-0.531
background: AFR	-1.44	-0.52
background: AFR	-1.043	0.377
background: AFR	-1.695	-1.026
background: AFR	-1.823	-0.235
background: AFR	-1.44	0.495
background: AFR	-0.641	-0.223
background: AFR	-0.445	-0.331
background: AFR	-1.531	-0.468
background: AFR	-1.401	-0.24
background: AFR	-1.13	0.059
background: AFR	-1.341	-1.047
background: AFR	-1.372	0.085
background: AFR	-0.921	-0.261
background: AFR	-1.11	-0.268
background: AFR	-1.452	-0.732
background: AFR	-1.552	-0.067
background: AFR	-1.721	0.332
background: AFR	-1.472	-0.116
background: AFR	-1.59	0.184
background: AFR	-0.729	-1.114
background: AFR	-1.823	1.683
background: AFR	-1.609	0.375
background: AFR	-2.1	-0.259
background: AFR	-1.364	-0.435
background: AFR	-1.242	-0.035
background: AFR	-1.56	-0.17
background: AFR	-1.652	-1.025
background: AFR	-1.87	0.181
background: AFR	-1.739	-1.33
background: AFR	-1.757	-0.298
background: AFR	-1.599	0.183
background: AFR	-1.578	0.113
background: AFR	-1.582	-0.902
background: AFR	-1.084	0.398
background: AFR	-1.714	0.816
background: AFR	-1.424	-0.318
background: AFR	-1.399	-0.753
background: AFR	-0.998	0.215
background: AFR	-1.917	-0.188
background: AFR	-1.62	-1.414
background: AFR	-1.405	1.232
background: AFR	-1.035	0.003
background: AFR	-1.303	0.294
background: AFR	-1.134	0.102
background: AFR	-1.531	0.243
background: AFR	-0.516	-0.454
background: AFR	-1.232	-0.377
background: AFR	-1.843	-0.736
background: AFR	-1.018	-0.028
background: AFR	-1.896	-1.084
background: AFR	-1.604	0.099
background: AFR	-1.277	-0.972
background: AFR	-1.64	0.234
background: AFR	-1.358	0.133
background: AFR	-1.18	-0.673
background: AFR	-0.939	-0.971
background: SAS	0.195	-0.177
background: SAS	0.292	-0.948
background: SAS	0.245	-0.048
background: AFR	-1.393	0.726
background: AFR	-1.27	-0.486
background: AFR	-1.731	-0.625
background: AFR	-1.977	-0.592
background: AFR	-2.079	0.069
background: AFR	-1.695	-0.592
background: AFR	-1.077	-0.355
background: AFR	-0.935	-0.697
background: AFR	-1.979	0.667
background: AFR	-1.23	-0.926
background: AFR	-1.272	0.09
background: AFR	-0.997	-0.643
background: AFR	-2.194	-1.683
background: AFR	-1.522	0.348
background: AFR	-1.834	1.344
background: AFR	-1.835	0.578
background: AFR	-1.633	0.242
background: AFR	-1.461	-1.319
background: AFR	-2.09	-0.716
background: AFR	-1.247	-0.841
background: AFR	-1.597	-1.353
background: AFR	-1.515	0.606
background: AFR	-1.329	-1.328
background: AFR	-1.581	-0.598
background: AFR	-1.007	0.386
background: SAS	-0.468	1.435
background: SAS	0.838	-0.406
background: SAS	-0.394	-0.117
background: SAS	1.225	-1.094
background: SAS	0.162	0.641
background: SAS	0.053	0.064
background: SAS	-0.377	1.737
background: SAS	-0.348	-0.432
background: SAS	-0.1	-0.463
background: SAS	-0.038	0.443
background: SAS	-0.137	-0.121
background: SAS	0.886	-0.697
background: SAS	0.492	-0.179
background: SAS	0.002	-0.795
background: SAS	0.918	-0.692
background: SAS	-0.851	-0.494
background: SAS	0.37	-0.616
background: SAS	-0.189	0.8
background: SAS	0.96	0.363
background: SAS	-0.491	-0.824
background: SAS	-0.127	0.828
background: SAS	0.358	1.517
background: SAS	1.072	0.456
background: SAS	0.612	-0.192
background: SAS	0.099	0.391
background: SAS	0.059	0.473
background: SAS	-0.239	-0.274
background: SAS	-0.077	-0.148
background: SAS	-0.086	-0.606
background: SAS	-0.161	-0.712
background: SAS	0.302	-0.314
background: SAS	0.232	0.124
background: SAS	-0.407	-0.507
background: SAS	-0.122	-0.085
background: SAS	-0.332	-0.997
background: SAS	-0.474	0.389
background: SAS	0.707	-0.818
background: SAS	1.519	-0.325
background: SAS	0.635	-0.405
background: SAS	0.028	-0.31
background: SAS	0.388	-0.844
background: SAS	0.147	0.13
background: SAS	0.769	-0.336
background: SAS	0.022	0.241
background: SAS	-0.472	0.256
background: SAS	1.028	-1.239
background: SAS	1.035	-0.483
background: SAS	0.369	0.024
background: SAS	0.78	-0.283
background: SAS	-0.616	0.167
background: SAS	-0.198	-1.375
background: SAS	-0.368	-0.599
background: SAS	-0.052	0.664
background: SAS	0.513	0.39
background: SAS	-0.491	-0.651
background: SAS	0.352	-1.145
background: SAS	0.64	-0.54
background: SAS	-0.36	0.666
background: SAS	-0.669	-1.248
background: SAS	-0.26	-0.081
background: SAS	-0.836	0.305
background: SAS	-0.735	-1.344
background: SAS	-0.227	-0.588
background: SAS	0.52	-0.158
background: SAS	-0.346	-1.372
background: SAS	0.202	-1.423
background: SAS	-0.398	-0.841
background: SAS	0.075	-1.287
background: SAS	1.347	-0.696
background: SAS	0.354	-0.011
background: SAS	-0.261	-0.839
background: SAS	-0.299	-0.096
background: SAS	0.683	-0.918
background: SAS	0.533	-0.704
background: SAS	-0.195	0.14
background: SAS	0.279	-0.144
background: SAS	-0.734	-1.532
background: SAS	0.752	-0.621
background: SAS	-0.482	0.301
background: SAS	0.766	0.035
background: SAS	0.072	0.508
background: SAS	-0.374	-0.303
background: SAS	-0.039	-0.469
background: SAS	-0.301	-0.003
background: SAS	-1.531	-0.103
background: SAS	0.224	0.335
background: SAS	-1.046	-1.742
background: SAS	0.161	0.118
background: SAS	-0.31	-0.745
background: SAS	-0.589	0.316
background: SAS	0.712	0.16
background: SAS	-0.242	-0.992
background: SAS	-0.082	-0.918
background: SAS	-0.201	-1.184
background: SAS	0.002	0.022
background: SAS	-0.506	-0.181
background: SAS	-0.905	-0.409
background: SAS	0.603	0.564
background: SAS	1.05	1.01
background: SAS	0.025	-0.398
background: SAS	0.531	-0.55
background: SAS	0.581	-0.452
background: SAS	-0.377	-0.793
background: SAS	0.356	0.381
background: SAS	-0.425	-0.815
background: SAS	0.153	-1.351
background: SAS	0.061	0.024
background: SAS	-0.289	-0.264
background: SAS	-0.578	0.131
background: SAS	-0.472	-0.233
background: SAS	0.506	1.724
background: SAS	-0.117	-0.165
background: SAS	0.101	-1.319
background: SAS	-0.147	-0.169
background: SAS	0.495	-0.959
background: SAS	0.506	0.405
background: SAS	0.182	-0.414
background: SAS	0.803	1.092
background: SAS	0.728	-0.629
background: SAS	0.318	-0.353
background: SAS	0.919	-0.087
background: SAS	-0.192	-0.422
background: SAS	0.43	-0.339
background: SAS	0.627	-1.085
background: SAS	-0.426	-0.371
background: SAS	0.958	-0.7
background: SAS	-0.245	0.134
background: SAS	0.768	-0.037
background: SAS	-0.317	-0.217
background: SAS	-0.235	-0.19
background: SAS	0.56	-0.16
background: SAS	0.227	-0.291
background: SAS	-0.284	0.313
background: SAS	0.689	-0.316
background: SAS	0.273	-0.753
background: SAS	0.406	-0.147
background: SAS	0.39	-1.206
background: SAS	0.513	-0.474
background: SAS	0.463	0.685
background: SAS	-0.265	0.276
background: SAS	1.134	0.462
background: SAS	-0.052	-0.456
background: SAS	0.099	-0.139
background: SAS	-0.021	0.455
background: SAS	-0.475	0.46
background: SAS	-0.39	-0.953
background: SAS	-0.496	-0.657
background: SAS	0.215	-1.42
background: SAS	-0.177	-0.941
background: SAS	0.077	-0.619
background: SAS	-0.089	-0.033
background: SAS	-0.363	0.908
background: SAS	1.253	-1.307
background: SAS	0.598	-0.544
background: SAS	0.194	-0.382
background: SAS	-0.453	-0.098
background: SAS	0.071	-0.176
background: SAS	-0.098	-0.577
background: SAS	0.39	-1.433
background: SAS	0.03	-0.281
background: SAS	-0.077	-0.559
background: SAS	0.56	-0.531
background: SAS	0.961	-0.769
background: SAS	0.19	-0.275
background: SAS	-0.192	-0.687
background: SAS	0.323	-1.258
background: SAS	-0.432	-0.522
background: SAS	-0.156	-0.713
background: SAS	-0.138	0.001
background: SAS	0.862	-0.141
background: SAS	-0.65	-0.063
background: SAS	0.391	0.069
background: SAS	0.483	-0.198
background: SAS	0.149	-0.531
background: SAS	0.91	0.154
background: SAS	0.036	0.001
background: SAS	0.732	0.473
background: SAS	0.551	0.463
background: SAS	0.76	-0.167
background: SAS	0.193	-0.994
background: SAS	-0.208	-0.321
background: SAS	-0.507	-1.112
background: SAS	0.008	0.453
background: SAS	0.195	-0.088
background: SAS	0.665	0.003
background: SAS	-0.212	-1.718
background: SAS	0.455	-0.976
background: SAS	-0.171	-0.557
background: SAS	0.49	1.007
background: SAS	0.99	-0.354
background: SAS	0.152	-0.425
background: SAS	-0.425	-0.203
background: SAS	-0.431	-1.395
background: SAS	-0.216	-1.005
background: SAS	0.489	0.241
background: SAS	1.561	0.402
background: SAS	-0.567	-0.373
background: SAS	1.417	-0.488
background: SAS	0.307	-1.797
background: SAS	-0.65	-0.645
background: SAS	0.16	0.119
background: SAS	-0.525	-0.143
background: SAS	0.056	-0.352
background: SAS	0.113	-0.474
background: SAS	-0.266	1.246
background: SAS	0.308	-0.003
background: SAS	0.07	-0.17
background: SAS	-0.511	-0.537
background: SAS	-0.493	-0.459
background: SAS	-1.003	0.795
background: SAS	-0.272	-0.318
background: SAS	0.124	-0.883
background: SAS	-0.305	-1.241
background: SAS	1.055	0.044
background: SAS	-0.539	-0.325
background: SAS	-0.869	-0.204
background: SAS	1.239	0.27
background: SAS	0.504	0.575
background: SAS	-0.59	-0.572
background: SAS	0.793	-0.098
background: SAS	-0.235	-0.444
background: SAS	-0.061	-0.18
background: SAS	-0.147	0.587
background: SAS	-0.219	-0.55
background: SAS	-0.041	0.009
background: SAS	-0.011	0.062
background: SAS	0.037	0.788
background: SAS	-0.153	-0.642
background: SAS	-0.388	-0.839
background: SAS	-0.066	0.314
background: SAS	-0.372	-1.178
background: SAS	0.576	1.367
background: SAS	-0.35	-0.382
background: SAS	0.07	-0.124
background: SAS	0.839	-0.476
background: SAS	-0.161	-0.189
background: SAS	0.54	-0.383
background: SAS	-0.474	-0.376
background: SAS	-0.772	-0.633
background: SAS	-0.204	0.145
background: SAS	-0.623	0.572
background: SAS	-0.42	-1.13
background: SAS	0.187	-0.788
background: SAS	-0.535	-0.71
background: SAS	0.453	-0.436
background: SAS	0.208	0.198
background: SAS	-0.432	-0.009
background: SAS	-1.122	-0.67
background: SAS	-0.617	-0.246
background: SAS	0.032	-1.571
background: SAS	0.232	0.449
background: SAS	-0.235	-0.6
background: SAS	-0.109	0.558
background: SAS	-0.451	0.222
background: SAS	0.252	-0.027
background: SAS	-0.425	1.503
background: SAS	-0.185	-0.553
background: SAS	0.462	0.115
background: SAS	0.75	0.129
background: SAS	-0.405	-0.101
background: SAS	-0.576	1.302
background: SAS	-0.136	0.23
background: SAS	0.667	-0.817
background: SAS	0.227	-0.176
background: SAS	0.448	-1.335
background: SAS	0.022	-0.754
background: SAS	-0.422	0.349
background: SAS	0.054	-1.19
background: SAS	-0.069	-1.27
background: SAS	1.071	0.473
background: SAS	0.43	-0.306
background: SAS	-0.271	0.493
background: SAS	-0.458	-0.634
background: SAS	0.172	-0.358
background: SAS	1.471	0.94
background: SAS	0.081	1.227
background: SAS	-0.343	-0.206
background: SAS	0.117	-0.489
background: SAS	0.116	0.592
background: SAS	0.464	0.171
background: SAS	-0.266	0.589
background: SAS	-0.582	-0.588
background: SAS	1.238	-1.283
background: SAS	-0.496	-0.73
background: SAS	0.276	-0.373
background: SAS	0.49	-1.021
background: SAS	-0.467	-0.174
background: SAS	-0.338	-0.631
background: SAS	0.35	-1.326
background: SAS	-0.671	0.289
background: SAS	-0.055	-0.449
background: SAS	0.265	0.05
background: SAS	-0.585	-0.849
background: SAS	0.621	-0.072
background: SAS	-0.205	-0.549
background: SAS	-0.707	0.506
background: SAS	0.468	0.321
background: SAS	0.082	-1.204
background: SAS	0.351	-0.367
background: SAS	0.356	-1.018
background: SAS	0.001	-0.09
background: SAS	0.559	-0.79
background: SAS	0.27	0.154
background: SAS	-0.33	0.113
background: SAS	0.317	0.285
background: SAS	0.955	1.025
background: SAS	0.441	-1.231
background: SAS	-0.1	-1.208
background: SAS	0.299	0.274
background: SAS	0.205	0.467
background: EUR	0.236	0.743
background: EUR	0.54	0.855
background: EUR	0.931	1.935
background: EUR	0.467	1.399
background: EUR	0.293	0.952
background: EUR	0.268	0.682
background: EUR	1.182	2.358
background: EUR	-0.537	1.725
background: EUR	0.426	2.531
background: EUR	-0.64	1.228
background: EUR	0.857	0.88
background: EUR	0.537	1.386
background: EUR	0.178	1.213
background: EUR	0.41	0.531
background: EUR	0.412	0.91
background: EUR	0.785	0.09
background: EUR	0.866	1.133
background: EUR	0.637	1.441
background: EUR	-0.791	1.729
background: EUR	0.866	1.507
background: EUR	0.374	1.944
background: EUR	0.561	2.076
background: EUR	0.857	0.425
background: EUR	0.365	1.878
background: EUR	0.403	1.258
background: EUR	0.246	0.9
background: EUR	-0.141	1.744
background: EUR	-0.154	1.135
background: EUR	1.026	0.318
background: EUR	-0.248	1.816
background: EUR	-0.151	2.624
background: EUR	0.81	0.756
background: EUR	0.746	1.424
background: EUR	0.181	1.267
background: EUR	0.869	0.929
background: EUR	0.406	1.458
background: EUR	-0.957	1.459
background: EUR	0.884	1.822
background: EUR	0.882	0.44
background: EUR	0.546	0.836
background: EUR	-0.543	-0.107
background: EUR	0.025	1.639
background: EUR	1.228	1.36
background: EUR	0.136	0.953
background: EUR	1.367	0.7
background: EUR	0.315	1.535
background: EUR	0.345	1.552
background: EUR	0.367	-0.09
background: EUR	-0.42	1.506
background: EUR	0.246	0.866
background: EUR	1.103	0.672
background: EUR	1.03	1.994
background: EUR	-0.068	0.686
background: EUR	0.948	0.068
background: EUR	0.506	1.371
background: EUR	0.913	1.131
background: EUR	-0.319	1.891
background: EUR	0.852	1.319
background: EUR	0.244	0.534
background: EUR	0.012	1.433
background: EUR	-0.091	2.212
background: EUR	1.639	1.259
background: EUR	0.01	2.379
background: EUR	0.239	2.886
background: EUR	0.881	0.404
background: EUR	0.65	0.361
background: EUR	0.131	1.82
background: EUR	-0.144	0.841
background: EUR	0.837	1.758
background: EUR	0.058	1.469
background: EUR	0.069	0.8
background: EUR	1.362	1.401
background: EUR	0.991	2.477
background: EUR	0.854	1.329
background: EUR	0.793	2.435
background: EUR	0.273	0.509
background: EUR	0.519	1.283
background: EUR	0.646	1.565
background: EUR	-0.452	2.046
background: EUR	0.167	1.581
background: EUR	0.315	0.952
background: EUR	0.916	2.033
background: EUR	0.696	1.109
background: EUR	0.819	1.641
background: EUR	1.525	0.932
background: EUR	1.201	2.2
background: EUR	0.268	1.685
background: EUR	0.068	0.973
background: EUR	1.397	0.552
background: EUR	-0.504	0.646
background: EUR	1.579	1.335
background: EUR	1.095	1.129
background: EUR	0.867	0.93
background: EUR	-1.088	-0.179
background: EUR	0.825	1.185
background: EUR	0.809	2.515
background: EUR	-0.002	1.445
background: EUR	0.333	0.383
background: EUR	-0.366	1.756
background: AFR	-1.229	-1.24
background: AFR	-1.137	-0.438
background: AFR	-1.249	-0.093
background: AFR	-1.574	0.292
background: AFR	-0.302	-1.362
background: AFR	-1.285	-0.346
background: AFR	-0.771	0.229
background: AFR	-2.038	0.32
background: AFR	-1.412	-0.203
background: AFR	-0.927	-0.237
background: AFR	-1.42	0.237
background: AFR	-2.163	-0.234
background: AFR	-1.206	-0.079
background: AFR	-1.744	-0.238
background: AFR	-1.28	0.61
background: AFR	-1.871	-0.188
background: AFR	-1.887	0.065
background: AFR	-1.711	0.047
background: AFR	-1.517	-1.465
background: EAS	1.411	-1.493
background: EAS	0.66	-1.285
background: EAS	-0.109	-1.161
background: EAS	0.93	-0.798
background: EAS	-0.108	-2.324
background: EAS	1.274	0.04
background: EAS	0.436	-1.25
background: EAS	1.268	-1.55
background: EAS	0.337	-0.689
background: EAS	0.45	0.206
background: EAS	0.529	0.456
background: EAS	0.784	-1.94
background: EAS	1.453	0.131
background: EAS	0.681	0.037
background: EAS	1.563	-0.876
background: EAS	0.576	-1.647
background: EAS	1.759	-1.776
background: EAS	1.09	-1.593
background: EAS	1.14	-0.416
background: EAS	0.94	0.264
background: EAS	0.958	-0.802
background: EAS	0.929	-1.112
background: EAS	0.398	-1.369
background: EAS	0.773	-0.577
background: EAS	1.055	-2.27
background: EAS	1.422	-0.793
background: EAS	1.103	-1.053
background: EAS	0.761	-0.297
background: EAS	1.256	0.301
background: EAS	0.274	-1.452
background: EAS	0.945	-2.169
background: EAS	1.339	-1.677
background: EAS	0.971	-1.073
background: EAS	0.882	-1.153
background: EAS	0.834	-1.372
background: EAS	1.636	-1.263
background: EAS	0.765	-0.457
background: EAS	0.433	-0.408
background: EAS	-0.05	-1.505
background: EAS	1.195	-1.682
background: EAS	1.402	-1.536
background: EAS	-0.035	-1.285
background: EAS	0.784	-0.686
background: EAS	1.438	-1.084
background: EAS	0.708	-1.102
background: EAS	0.947	-1.081
background: EAS	0.702	-0.87
background: EAS	0.723	-0.4
background: EAS	0.01	-0.286
background: EAS	0.904	-0.311
background: EAS	1.805	-1.16
background: EAS	1.293	-1.986
background: EAS	0.346	-1.85
background: EAS	1.666	-1.34
background: EAS	1.875	-1.31
background: EAS	0.731	-0.727
background: EAS	1.416	0.11
background: EAS	1.306	-0.71
background: EAS	1.477	-0.047
background: EAS	0.719	0.624
background: EAS	1.174	-0.107
background: EAS	0.766	-1.087
background: EAS	1.387	-1.67
background: EAS	0.512	-1.52
background: EAS	0.951	0.001
background: EAS	0.885	-0.288
background: EAS	1.352	-1.513
background: EAS	1.515	-0.462
background: EAS	0.486	-0.565
background: EAS	1.75	-2.245
background: EAS	0.995	-1.941
background: EAS	0.446	-1.486
background: EAS	1.192	-1.987
background: EAS	1.168	-0.527
background: EAS	1.187	-0.676
background: EAS	0.687	-0.636
background: EAS	0.065	-0.878
background: EAS	0.19	-0.388
background: EAS	0.802	-1.428
background: EAS	0.525	-0.755
background: EAS	0.045	-0.786
background: EAS	1.333	-0.644
background: EAS	0.927	-2.027
background: EAS	0.924	-1.761
background: EAS	1.195	-1.015
background: EAS	0.451	-1.491
background: EAS	1.632	0.461
background: EAS	0.569	-1.198
background: EAS	0.825	-1.008
background: EAS	0.715	-1.404
background: EAS	1.428	-1.762
background: EAS	0.677	-1.582
background: EAS	-0.227	-1.416
background: EAS	0.588	-0.774
background: EAS	1.596	-0.793
background: EAS	1.28	-1.344
background: EAS	1.018	0.054
background: EAS	0.417	-0.731
background: EAS	0.726	-1.972
background: EAS	0.152	-1.104
background: EAS	1.026	-1.196
