Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150	151	152	153	154	155	156	157	158	159	160	161	162	163	164	165	166	167	168	169	170	171	172	173	174	175	176	177	178	179	180	181	182	183	184	185	186	187	188	189	190	191	192	193	194	195	196	197	198	199	200	201	202	203	204	205	206	207	208	209	210	211	212	213	214	215	216	217	218	219	220	221	222	223	224	225	226	227	228	229	230	231	232	233	234	235	236	237	238	239	240	241	242	243	244	245	246	247	248	249	250	251	252	253	254	255	256	257	258	259	260	261	262	263	264	265	266	267	268	269	270	271	272	273	274	275	276	277	278	279	280	281	282	283	284	285	286	287	288	289	290	291	292	293	294	295	296	297	298	299	300	301	302	303	304	305	306	307	308	309	310	311	312	313	314	315	316	317	318	319	320	321	322	323	324	325	326	327	328	329	330	331	332	333	334	335	336	337	338	339	340	341	342	343	344	345	346	347	348	349	350	351	352	353	354	355	356	357	358	359	360	361	362	363	364	365	366	367	368	369	370	371	372	373	374	375	376	377	378	379	380	381	382	383	384	385	386	387	388	389	390	391	392	393	394	395	396	397	398	399	400	401	402	403	404	405	406	407	408	409	410	411	412	413	414	415	416	417	418	419	420	421	422	423	424	425	426	427	428	429	430	431	432	433	434	435	436	437	438	439	440	441	442	443	444	445	446	447	448	449	450	451	452	453	454	455	456	457	458	459	460	461	462	463	464	465	466	467	468	469	470	471	472	473	474	475	476	477	478	479	480	481	482	483	484	485	486	487	488	489	490	491	492	493	494	495	496	497	498	499	500	501	502	503	504	505	506	507	508	509	510	511	512	513	514	515	516	517	518	519	520	521	522	523	524	525	526	527	528	529	530	531	532	533	534	535	536	537	538	539	540	541	542	543	544	545	546	547	548	549	550	551	552	553	554	555	556	557	558	559	560	561	562	563	564	565	566	567	568	569	570	571	572	573	574	575	576	577	578	579	580	581	582	583	584	585	586	587	588	589	590	591	592	593	594	595	596	597	598	599
ONT1_ANA0-HG001_DBC0_0.ont.sentdont.snv.sort	(1.0, 0)	(7.0, 0)	(12.3, 1)	(17.9, 28994)	(23.4, 0)	(29.6, 21)	(35.2, 1)	(40.5, 0)	(45.6, 0)	(50.8, 6420)	(56.0, 3)	(61.1, 1)	(66.3, 9)	(71.4, 0)	(76.5, 1)	(81.8, 1029)	(86.9, 5)	(92.1, 0)	(97.2, 3)	(102.3, 35)	(107.5, 0)	(112.6, 0)	(117.8, 993)	(123.0, 10)	(128.1, 0)	(133.3, 0)	(138.4, 0)	(143.5, 1)	(148.8, 1147)	(153.9, 17)	(159.1, 1)	(164.2, 1)	(169.3, 0)	(174.5, 0)	(179.6, 0)	(184.8, 1422)	(190.0, 5)	(195.1, 1)	(200.3, 0)	(205.4, 0)	(210.5, 2)	(215.8, 2916)	(220.9, 2)	(226.1, 2)	(231.2, 7)	(236.3, 2)	(241.5, 0)	(246.6, 0)	(251.8, 6454)	(257.0, 2)	(262.1, 0)	(267.3, 1)	(272.4, 0)	(277.5, 3)	(282.8, 1879)	(287.9, 14)	(293.1, 2)	(298.2, 1)	(303.3, 1)	(308.5, 0)	(313.6, 1)	(318.8, 2218)	(324.0, 3)	(329.1, 0)	(334.3, 0)	(339.4, 3)	(344.5, 0)	(349.8, 2670)	(354.9, 13)	(360.0, 8)	(365.2, 1)	(370.3, 0)	(375.5, 0)	(380.6, 1)	(385.8, 2942)	(391.0, 11)	(396.1, 2)	(401.3, 5)	(406.4, 2)	(411.5, 0)	(416.8, 3815)	(421.9, 4)	(427.0, 3)	(432.2, 0)	(437.4, 2)	(442.6, 2)	(447.8, 3191)	(453.0, 7)	(458.2, 1)	(463.3, 1)	(468.5, 1)	(473.8, 4962)	(478.9, 2)	(484.1, 0)	(489.3, 1)	(494.4, 0)	(499.6, 0)	(504.8, 3385)	(510.1, 5)	(515.2, 2)	(520.8, 3641)	(526.0, 6)	(531.2, 1)	(536.5, 0)	(542.0, 4)	(547.2, 0)	(552.4, 0)	(557.8, 4692)	(562.9, 4)	(568.1, 0)	(573.4, 1)	(578.6, 0)	(583.9, 5)	(589.1, 0)	(594.3, 2)	(599.9, 4)	(605.4, 0)	(610.6, 0)	(615.9, 6)	(621.2, 2)	(626.9, 1)	(632.3, 0)	(637.9, 3)	(643.3, 1)	(649.1, 0)	(654.3, 1)	(659.9, 3)	(665.8, 3155)	(671.4, 0)	(677.2, 1)	(682.6, 0)	(688.2, 1)	(693.8, 2240)	(699.1, 0)	(704.5, 0)	(711.0, 4)	(716.8, 2587)	(722.8, 2730)	(728.9, 3)	(734.6, 0)	(740.4, 0)	(746.0, 3)	(752.4, 0)	(758.4, 1)	(764.8, 2370)	(771.2, 0)	(777.4, 7)	(783.4, 0)	(789.8, 1612)	(796.5, 1)	(802.9, 2)	(808.8, 1647)	(814.9, 2)	(821.0, 1)	(826.8, 1360)	(833.8, 1752)	(840.9, 3)	(847.6, 0)	(855.0, 0)	(861.4, 0)	(869.3, 0)	(876.0, 2)	(882.3, 0)	(890.8, 1511)	(898.1, 0)	(904.8, 1320)	(911.1, 1)	(917.3, 1)	(924.8, 1248)	(931.3, 0)	(938.6, 1)	(945.8, 1232)	(952.9, 0)	(960.0, 2)	(968.2, 0)	(975.5, 1)	(983.2, 0)	(989.8, 1363)	(996.1, 0)	(1004.3, 0)	(1012.3, 0)	(1020.5, 2)	(1028.8, 1350)	(1035.8, 1310)	(1044.6, 1)	(1053.0, 0)	(1061.9, 1)	(1069.3, 0)	(1076.4, 2)	(1084.9, 6)	(1093.3, 0)	(1101.8, 1322)	(1109.8, 1309)	(1117.5, 0)	(1125.9, 2)	(1136.3, 3)	(1145.3, 0)	(1154.8, 1455)	(1162.4, 2)	(1171.0, 2)	(1181.2, 1)	(1189.8, 1491)	(1198.2, 0)	(1208.1, 0)	(1219.3, 0)	(1230.2, 1)	(1239.2, 4)	(1248.0, 0)	(1258.2, 0)	(1269.2, 1)	(1280.0, 2)	(1289.2, 2)	(1301.1, 1)	(1313.2, 0)	(1323.4, 1)	(1334.1, 1)	(1346.8, 1262)	(1358.8, 1349)	(1370.0, 0)	(1382.9, 2)	(1395.3, 1)	(1408.8, 1281)	(1419.9, 1)	(1435.0, 0)	(1448.3, 1)	(1460.5, 0)	(1474.8, 1067)	(1490.5, 1)	(1505.0, 0)	(1520.9, 1)	(1537.0, 1)	(1555.0, 1)	(1569.8, 746)	(1582.0, 1)	(1601.0, 1)	(1616.9, 1)	(1636.0, 0)	(1655.5, 0)	(1670.8, 509)	(1691.8, 2739)	(1707.6, 0)	(1729.9, 1)	(1749.8, 348)	(1773.5, 2)	(1790.8, 343)	(1814.9, 0)	(1837.2, 0)	(1860.8, 252)	(1882.8, 233)	(1909.8, 240)	(1934.8, 158)	(1959.8, 174)	(1985.8, 151)	(2015.0, 1)	(2041.8, 104)	(2068.8, 87)	(2092.1, 2)	(2118.8, 68)	(2145.8, 49)	(2170.8, 72)	(2194.8, 86)	(2221.8, 70)	(2249.2, 0)	(2274.8, 48)	(2299.8, 81)	(2325.6, 1)	(2354.8, 36)	(2384.8, 37)	(2413.0, 2)	(2444.2, 0)	(2475.8, 34)	(2501.9, 0)	(2531.9, 4)	(2564.8, 27)	(2597.9, 1)	(2633.8, 33)	(2663.8, 20)	(2691.8, 25)	(2724.8, 31)	(2758.0, 1)	(2790.8, 31)	(2823.8, 25)	(2860.8, 35)	(2897.3, 1)	(2936.8, 13)	(2976.8, 12)	(3011.9, 0)	(3051.8, 22)	(3088.8, 21)	(3128.0, 0)	(3167.8, 13)	(3204.8, 16)	(3241.8, 14)	(3283.8, 28)	(3324.0, 0)	(3362.8, 10)	(3402.8, 11)	(3443.8, 7)	(3482.8, 11)	(3520.8, 13)	(3559.8, 13)	(3603.8, 10)	(3641.8, 8)	(3682.8, 16)	(3723.8, 8)	(3757.6, 0)	(3800.8, 6)	(3839.8, 7)	(3877.8, 18)	(3916.8, 15)	(3953.8, 13)	(3995.0, 1)	(4035.8, 9)	(4077.8, 5)	(4118.3, 4)	(4156.8, 10)	(4196.8, 8)	(4240.8, 13)	(4282.8, 14)	(4322.8, 7)	(4368.8, 7)	(4409.8, 5)	(4453.8, 9)	(4497.8, 8)	(4536.8, 17)	(4580.8, 5)	(4625.8, 6)	(4669.8, 8)	(4712.8, 7)	(4757.8, 8)	(4802.8, 6)	(4845.8, 10)	(4886.0, 0)	(4932.8, 3)	(4975.8, 1)	(5017.8, 3)	(5062.8, 6)	(5103.8, 6)	(5149.8, 4)	(5195.8, 2)	(5240.8, 4)	(5283.8, 13)	(5327.8, 4)	(5374.8, 4)	(5419.8, 3)	(5462.8, 2)	(5508.8, 0)	(5552.8, 0)	(5595.8, 3)	(5639.8, 4)	(5682.8, 10)	(5730.8, 14)	(5774.8, 2)	(5820.8, 3)	(5866.8, 3)	(5911.8, 4)	(5958.8, 6)	(6003.8, 10)	(6046.8, 6)	(6094.8, 5)	(6138.8, 5)	(6186.8, 7)	(6232.8, 1)	(6278.8, 1)	(6325.8, 1)	(6370.8, 2)	(6414.8, 0)	(6459.8, 1)	(6506.8, 11)	(6553.8, 3)	(6601.8, 2)	(6645.8, 4)	(6691.8, 2)	(6737.8, 2)	(6784.8, 2)	(6831.8, 4)	(6877.8, 9)	(6924.8, 2)	(6969.8, 1)	(7015.8, 2)	(7061.8, 0)	(7105.8, 2)	(7155.8, 2)	(7200.8, 1)	(7248.8, 2)	(7296.8, 3)	(7343.8, 4)	(7393.8, 2)	(7446.8, 1)	(7496.8, 4)	(7549.8, 3)	(7596.8, 3)	(7646.8, 2)	(7695.8, 0)	(7744.8, 1)	(7796.8, 0)	(7845.8, 1)	(7895.8, 1)	(7945.8, 2)	(7994.8, 1)	(8047.8, 5)	(8099.8, 1)	(8148.8, 1)	(8194.8, 1)	(8248.8, 0)	(8306.8, 2)	(8361.8, 1)	(8419.8, 1)	(8474.8, 0)	(8527.8, 1)	(8583.6, 1)	(8636.8, 2)	(8688.3, 0)	(8745.8, 0)	(8798.8, 0)	(8849.8, 1)	(8908.8, 1)	(8964.8, 1)	(9020.8, 0)	(9072.8, 0)	(9125.8, 1)	(9181.8, 0)	(9241.8, 0)	(9294.8, 5)	(9349.8, 0)	(9408.6, 0)	(9460.8, 0)	(9520.8, 1)	(9578.8, 2)	(9642.8, 1)	(9697.8, 1)	(9756.8, 0)	(9817.8, 1)	(9869.8, 0)	(9928.8, 0)	(9983.8, 3)	(10040.9, 1)	(10102.9, 0)	(10159.9, 1)	(10219.9, 1)	(10285.9, 1)	(10346.9, 1)	(10404.9, 1)	(10465.9, 0)	(10528.9, 1)	(10597.9, 1)	(10663.9, 1)	(10735.9, 0)	(10809.9, 0)	(10879.9, 2)	(10954.9, 1)	(11023.9, 0)	(11087.9, 1)	(11149.9, 0)	(11215.9, 2)	(11290.9, 1)	(11378.9, 3)	(11457.9, 0)	(11529.9, 1)	(11600.9, 0)	(11665.9, 0)	(11737.9, 1)	(11828.9, 1)	(11928.9, 0)	(12000.9, 0)	(12076.9, 1)	(12174.9, 0)	(12251.9, 0)	(12325.9, 2)	(12414.9, 1)	(12502.9, 0)	(12588.9, 1)	(12689.9, 0)	(12797.9, 1)	(12904.9, 1)	(13016.9, 0)	(13130.9, 1)	(13206.9, 2)	(13318.9, 0)	(13417.9, 0)	(13533.9, 0)	(13665.9, 1)	(13761.9, 0)	(13865.9, 0)	(13959.9, 1)	(14064.9, 0)	(14168.9, 1)	(14284.9, 1)	(14391.9, 1)	(14521.9, 0)	(14626.9, 1)	(14733.9, 0)	(14862.9, 0)	(14972.9, 2)	(15091.9, 1)	(15226.9, 0)	(15333.9, 0)	(15452.9, 3)	(15588.9, 1)	(15711.9, 2)	(15874.9, 0)	(16011.9, 0)	(16150.9, 0)	(16327.9, 1)	(16524.9, 0)	(16702.9, 0)	(16858.9, 0)	(17044.9, 0)	(17214.9, 1)	(17459.9, 0)	(17616.9, 1)	(17792.9, 0)	(17955.9, 0)	(18102.9, 0)	(18254.9, 0)	(18439.9, 0)	(18592.9, 0)	(18769.9, 1)	(18921.9, 1)	(19103.9, 0)	(19328.9, 0)	(19479.9, 0)	(19657.9, 1)	(19895.9, 1)	(20236.9, 1)	(20398.9, 0)	(20632.9, 2)	(20798.9, 1)	(21037.9, 1)	(21270.9, 0)	(21514.9, 0)	(21704.9, 0)	(21928.9, 1)	(22189.9, 1)	(22489.9, 0)	(22759.9, 0)	(23027.9, 0)	(23325.9, 0)	(23557.9, 0)	(23953.9, 1)	(24243.9, 1)	(24600.9, 0)	(25013.9, 0)	(25478.9, 0)	(25949.9, 1)	(26425.9, 0)	(26976.9, 0)	(27479.9, 0)	(27975.9, 1)	(28708.9, 0)	(29351.9, 0)	(30021.9, 1)	(30785.9, 0)	(31528.9, 0)	(32556.9, 0)	(34135.9, 1)	(35953.9, 0)	(37378.9, 1)	(38692.9, 0)	(41228.9, 1)	(42826.9, 1)	(44926.9, 1)	(46508.9, 0)	(48991.9, 1)	(51102.9, 0)	(53691.9, 1)	(56089.9, 0)	(60235.9, 0)	(63888.9, 0)	(67050.9, 0)	(69536.9, 0)	(72113.9, 1)	(74953.9, 0)	(78752.9, 1)	(84416.9, 1)	(89570.9, 1)	(94084.9, 1)	(96228.9, 0)	(104699.9, 1)	(113449.9, 1)	(123669.9, 1)	(132269.9, 1)	(137669.9, 1)	(151949.9, 2)	(162209.9, 1)	(175479.9, 1)	(185649.9, 0)	(194929.9, 0)	(207429.9, 1)	(226399.9, 1)	(256379.9, 0)	(278199.9, 0)	(298889.9, 1)	(326949.9, 0)	(342399.9, 0)	(380579.9, 1)	(406199.9, 1)	(456429.9, 1)	(536039.9, 0)	(669469.9, 0)
ONT1_ANA0-HG002_DBC0_0.ont.sentdont.snv.sort	(1.1, 7)	(9.6, 1)	(17.5, 1)	(25.8, 1290)	(34.4, 0)	(42.8, 1069)	(50.3, 1)	(58.1, 0)	(65.3, 54)	(72.4, 1)	(79.6, 0)	(87.0, 4)	(94.1, 2)	(101.3, 30)	(108.5, 1)	(115.6, 0)	(122.9, 0)	(130.1, 0)	(137.3, 0)	(144.4, 1)	(151.6, 0)	(158.9, 2)	(166.0, 34)	(173.2, 0)	(180.4, 0)	(187.5, 0)	(194.8, 1431)	(202.0, 9)	(209.2, 1)	(216.3, 0)	(223.5, 0)	(230.8, 2238)	(237.9, 4)	(245.1, 1)	(252.3, 0)	(259.4, 0)	(266.6, 1)	(273.9, 4)	(281.1, 1)	(288.2, 1)	(295.4, 1)	(302.6, 0)	(309.8, 572)	(317.0, 1)	(324.2, 1)	(331.3, 0)	(338.5, 2)	(345.8, 594)	(352.9, 5)	(360.1, 0)	(367.3, 1)	(374.5, 0)	(381.6, 0)	(388.9, 1)	(396.2, 0)	(403.3, 1)	(410.5, 0)	(417.8, 840)	(424.9, 2)	(432.1, 0)	(439.3, 3)	(446.5, 0)	(453.6, 2)	(460.9, 1)	(468.1, 1)	(475.4, 0)	(482.6, 0)	(489.9, 4)	(497.1, 0)	(504.3, 1)	(511.5, 1)	(518.9, 0)	(526.0, 2)	(533.3, 0)	(540.5, 0)	(547.8, 1734)	(555.0, 2)	(562.4, 0)	(569.6, 0)	(576.9, 1)	(584.3, 2)	(591.8, 1846)	(598.9, 1)	(606.5, 1)	(613.9, 0)	(621.1, 3)	(628.5, 1)	(636.0, 2)	(643.5, 1)	(650.8, 2720)	(658.0, 2)	(665.3, 1)	(672.5, 1)	(680.0, 0)	(687.6, 0)	(695.3, 7)	(702.5, 0)	(709.9, 1)	(717.2, 5)	(724.9, 0)	(732.4, 0)	(740.0, 4)	(747.6, 0)	(755.2, 1)	(763.0, 2)	(770.8, 3089)	(778.1, 0)	(785.6, 0)	(793.3, 2)	(801.0, 2)	(809.0, 1)	(816.4, 1)	(824.8, 3094)	(832.6, 0)	(840.9, 4)	(849.0, 0)	(857.1, 0)	(865.4, 0)	(873.6, 0)	(882.1, 1)	(890.8, 3333)	(899.9, 1)	(908.9, 0)	(917.4, 0)	(926.5, 1)	(935.6, 0)	(944.1, 0)	(953.6, 1)	(962.3, 1)	(971.8, 3752)	(981.0, 1)	(991.0, 1)	(1001.3, 0)	(1011.5, 0)	(1022.3, 1)	(1031.8, 2102)	(1041.8, 1939)	(1052.0, 0)	(1061.9, 2)	(1071.4, 0)	(1081.0, 2)	(1091.4, 1)	(1102.3, 1)	(1112.6, 0)	(1123.8, 1735)	(1136.3, 0)	(1148.5, 0)	(1158.5, 1)	(1170.9, 0)	(1183.9, 0)	(1194.9, 0)	(1207.3, 0)	(1220.1, 0)	(1233.6, 1)	(1245.6, 1)	(1257.2, 0)	(1270.1, 2)	(1282.8, 871)	(1295.3, 0)	(1310.2, 0)	(1323.3, 2)	(1336.4, 0)	(1353.1, 1)	(1367.3, 1)	(1382.1, 4)	(1396.8, 760)	(1413.1, 2)	(1430.3, 0)	(1448.8, 608)	(1464.8, 573)	(1485.8, 599)	(1502.1, 1)	(1523.5, 0)	(1541.9, 2)	(1558.8, 733)	(1576.0, 1)	(1597.4, 0)	(1615.8, 812)	(1635.6, 1)	(1658.3, 0)	(1679.0, 0)	(1696.8, 861)	(1713.8, 798)	(1736.0, 1)	(1757.9, 0)	(1781.8, 2531)	(1803.8, 913)	(1827.2, 1)	(1849.8, 1059)	(1869.9, 1)	(1896.0, 1)	(1918.8, 1036)	(1943.1, 2)	(1965.8, 995)	(1996.1, 0)	(2021.3, 1)	(2050.8, 1169)	(2079.8, 1068)	(2115.8, 1143)	(2142.2, 1)	(2172.8, 887)	(2204.0, 1)	(2236.9, 0)	(2266.3, 3)	(2301.8, 708)	(2338.1, 0)	(2370.8, 579)	(2410.8, 681)	(2445.9, 0)	(2488.8, 515)	(2528.8, 461)	(2562.2, 1)	(2603.9, 1)	(2636.6, 1)	(2671.1, 0)	(2716.8, 239)	(2760.8, 151)	(2799.8, 147)	(2839.8, 175)	(2884.8, 127)	(2930.1, 5)	(2966.8, 91)	(3011.8, 70)	(3051.8, 55)	(3095.8, 51)	(3136.4, 1)	(3181.8, 52)	(3226.8, 57)	(3271.9, 0)	(3309.8, 44)	(3353.8, 37)	(3402.8, 30)	(3449.8, 22)	(3496.2, 1)	(3540.9, 0)	(3591.8, 37)	(3633.8, 28)	(3685.2, 1)	(3734.8, 25)	(3783.8, 27)	(3830.8, 34)	(3880.8, 37)	(3928.8, 27)	(3979.8, 41)	(4027.8, 17)	(4079.8, 18)	(4136.8, 20)	(4190.8, 16)	(4240.8, 23)	(4293.8, 14)	(4344.8, 24)	(4403.8, 16)	(4460.8, 17)	(4518.0, 1)	(4571.8, 38)	(4627.8, 7)	(4683.9, 0)	(4740.8, 40)	(4797.8, 25)	(4855.8, 14)	(4911.8, 3)	(4968.8, 15)	(5029.9, 0)	(5085.8, 13)	(5145.8, 5)	(5200.8, 14)	(5253.8, 16)	(5308.8, 20)	(5365.8, 13)	(5423.8, 12)	(5481.8, 11)	(5541.8, 12)	(5602.8, 8)	(5663.8, 3)	(5721.8, 18)	(5780.8, 7)	(5841.8, 10)	(5900.8, 4)	(5961.8, 15)	(6022.9, 0)	(6082.8, 8)	(6147.8, 9)	(6210.8, 7)	(6271.8, 2)	(6333.8, 4)	(6395.8, 10)	(6455.8, 10)	(6512.8, 6)	(6576.8, 6)	(6641.8, 18)	(6704.8, 6)	(6765.8, 5)	(6825.8, 8)	(6885.8, 4)	(6949.8, 2)	(7010.8, 4)	(7072.8, 6)	(7132.8, 6)	(7196.8, 2)	(7258.8, 5)	(7317.8, 2)	(7383.8, 2)	(7446.8, 3)	(7509.8, 6)	(7574.8, 2)	(7638.8, 4)	(7700.8, 2)	(7763.8, 4)	(7827.8, 0)	(7892.8, 1)	(7954.8, 3)	(8017.8, 2)	(8079.8, 3)	(8139.8, 2)	(8202.8, 4)	(8265.8, 3)	(8330.8, 3)	(8390.8, 4)	(8454.8, 1)	(8520.8, 0)	(8584.8, 5)	(8648.8, 3)	(8715.8, 1)	(8776.8, 3)	(8840.8, 1)	(8907.8, 9)	(8971.8, 5)	(9038.8, 0)	(9103.8, 1)	(9171.8, 4)	(9237.8, 0)	(9305.8, 3)	(9370.8, 2)	(9433.8, 3)	(9499.8, 1)	(9563.8, 3)	(9628.8, 3)	(9694.8, 1)	(9760.8, 3)	(9824.8, 2)	(9886.8, 0)	(9952.8, 4)	(10016.9, 3)	(10085.9, 1)	(10152.9, 0)	(10221.9, 1)	(10287.9, 3)	(10356.9, 0)	(10425.9, 0)	(10495.9, 1)	(10561.9, 7)	(10627.9, 4)	(10698.9, 1)	(10768.9, 2)	(10837.9, 1)	(10908.9, 1)	(10979.9, 2)	(11050.9, 2)	(11120.9, 0)	(11190.9, 1)	(11265.9, 0)	(11332.9, 1)	(11408.9, 0)	(11480.9, 1)	(11551.9, 1)	(11621.9, 0)	(11691.9, 1)	(11765.9, 1)	(11838.9, 0)	(11909.9, 2)	(11983.9, 1)	(12056.9, 1)	(12143.9, 3)	(12221.9, 1)	(12294.9, 1)	(12365.9, 1)	(12435.9, 1)	(12511.9, 1)	(12587.9, 5)	(12662.9, 1)	(12738.9, 1)	(12815.9, 2)	(12885.9, 0)	(12955.9, 1)	(13024.9, 7)	(13096.9, 0)	(13173.9, 1)	(13245.9, 2)	(13321.9, 0)	(13394.9, 0)	(13473.9, 0)	(13546.9, 0)	(13634.9, 0)	(13711.9, 1)	(13790.9, 0)	(13872.9, 0)	(13958.9, 1)	(14044.9, 1)	(14130.9, 0)	(14207.9, 0)	(14284.9, 5)	(14370.9, 0)	(14449.9, 0)	(14531.9, 2)	(14619.9, 2)	(14714.9, 1)	(14819.9, 1)	(14910.9, 0)	(15010.9, 0)	(15108.9, 0)	(15194.9, 0)	(15283.9, 0)	(15372.9, 0)	(15463.9, 1)	(15569.9, 0)	(15677.9, 0)	(15757.9, 1)	(15861.9, 2)	(15963.9, 1)	(16058.9, 0)	(16160.9, 1)	(16255.9, 0)	(16357.9, 1)	(16469.9, 2)	(16584.9, 1)	(16689.9, 1)	(16788.9, 0)	(16922.9, 1)	(17023.9, 1)	(17140.9, 1)	(17274.9, 1)	(17404.9, 1)	(17526.9, 0)	(17658.9, 1)	(17790.9, 1)	(17925.9, 1)	(18060.9, 1)	(18214.9, 1)	(18352.9, 0)	(18490.9, 0)	(18628.9, 0)	(18760.9, 0)	(18913.9, 1)	(19061.9, 0)	(19206.9, 0)	(19358.9, 0)	(19465.9, 1)	(19573.9, 0)	(19722.9, 0)	(19866.9, 0)	(20013.9, 1)	(20153.9, 1)	(20307.9, 0)	(20457.9, 0)	(20631.9, 0)	(20795.9, 1)	(20954.9, 1)	(21127.9, 0)	(21313.9, 0)	(21479.9, 1)	(21691.9, 0)	(21872.9, 0)	(22093.9, 2)	(22273.9, 0)	(22474.9, 0)	(22712.9, 1)	(22921.9, 1)	(23141.9, 2)	(23313.9, 1)	(23540.9, 0)	(23759.9, 1)	(23993.9, 2)	(24236.9, 0)	(24490.9, 0)	(24745.9, 0)	(24998.9, 1)	(25213.9, 0)	(25523.9, 0)	(25810.9, 0)	(26102.9, 0)	(26326.9, 1)	(26563.9, 0)	(26793.9, 0)	(26968.9, 0)	(27207.9, 1)	(27490.9, 1)	(27814.9, 1)	(28084.9, 1)	(28334.9, 1)	(28568.9, 1)	(28889.9, 1)	(29154.9, 0)	(29412.9, 0)	(29710.9, 0)	(29994.9, 1)	(30221.9, 1)	(30503.9, 0)	(30787.9, 1)	(31112.9, 1)	(31550.9, 1)	(32011.9, 0)	(32338.9, 1)	(32670.9, 1)	(32956.9, 0)	(33232.9, 2)	(33515.9, 0)	(33851.9, 1)	(34165.9, 1)	(34531.9, 2)	(34974.9, 0)	(35264.9, 1)	(35592.9, 2)	(35911.9, 0)	(36300.9, 0)	(36793.9, 1)	(37193.9, 1)	(37600.9, 1)	(37951.9, 1)	(38366.9, 1)	(38775.9, 0)	(39153.9, 1)	(39629.9, 0)	(40043.9, 1)	(40563.9, 0)	(41016.9, 0)	(41561.9, 1)	(42113.9, 0)	(42829.9, 1)	(43487.9, 0)	(44048.9, 0)	(44563.9, 0)	(45223.9, 1)	(45967.9, 1)	(46756.9, 0)	(47442.9, 0)	(48338.9, 0)	(49237.9, 1)	(50074.9, 1)	(50947.9, 1)	(52266.9, 0)	(53312.9, 1)	(54437.9, 1)	(55315.9, 0)	(56387.9, 0)	(57295.9, 1)	(58300.9, 1)	(59718.9, 1)	(60972.9, 0)	(61838.9, 0)	(63359.9, 0)	(65016.9, 1)	(66237.9, 0)	(67729.9, 1)	(69689.9, 0)	(71867.9, 1)	(74565.9, 0)	(77054.9, 1)	(79726.9, 0)	(82359.9, 1)	(85700.9, 0)	(88770.9, 0)	(92088.9, 1)	(95697.9, 1)	(98777.9, 0)	(101989.9, 0)	(105109.9, 1)	(109019.9, 3)	(112989.9, 0)	(118149.9, 1)	(124219.9, 0)	(129929.9, 0)	(135279.9, 0)	(140819.9, 1)	(145139.9, 0)	(150889.9, 1)	(159699.9, 0)	(164199.9, 0)	(169329.9, 0)	(176199.9, 1)	(191179.9, 0)	(199589.9, 0)	(213979.9, 1)	(233079.9, 2)	(245429.9, 1)	(266679.9, 0)	(282949.9, 1)	(294189.9, 1)	(311469.9, 1)	(324189.9, 1)	(345919.9, 0)	(365159.9, 0)	(403089.9, 1)	(433129.9, 1)	(455439.9, 0)	(491599.9, 1)	(528809.9, 0)	(571459.9, 0)	(633959.9, 0)	(726009.9, 1)	(920969.9, 2)
